sector,scenario,ensemble,window_id,M2,s0,theta_deg,f1_GeV,f2_GeV,normalization_scheme,two_point_M2_GeV2,two_point_s0_mix_GeV2,two_point_s01_GeV2,two_point_s02_GeV2,GA_basis,GB_basis,chi_effective,fperp_s_used_GeV,state,state_key,g_GeV_inv,g_A_component_GeV_inv,g_B_component_GeV_inv,interference,Gamma_keV,rho_AB,g_low_GeV_inv,g_high_GeV_inv,quoted_combo
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,9.786661057426246,40.19298091862167,35.3,0.4351715625008352,0.1752447829288628,,,,,,0.198437619225848,0.31464599568884466,2.6380942246007915,-0.030756311724701686,B_{s1}(5830),Bs1_5830,-0.11582099501980328,0.26735183585029065,-0.3831728308700939,destructive,2.8450464506979753,0.7003639474524647,0.2941622934444931,-0.11582099501980328,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.283293371051604,39.01283242657583,35.3,0.518503933780454,0.09769395633355098,,,,,,0.19042802563533529,0.26765835410630756,2.9288461736404967,-0.034114210901229014,B_{s1}(5830),Bs1_5830,-0.18265831106362862,0.4932378320735067,-0.6758961431371353,destructive,7.065545354375218,0.9238779828549,0.2456620168499885,-0.18265831106362862,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.776123989871628,39.01416724432787,35.3,0.3397531758969987,0.32097201744481485,,,,,,0.1835170377316877,0.34562262111761427,3.1106814056987844,-0.035333317366986715,B_{s1}(5830),Bs1_5830,-0.05482038697446929,0.1527574979414578,-0.20757788491592707,destructive,0.6364735984325579,0.05358858488360211,0.3791459836596855,-0.05482038697446929,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,11.778675880895792,39.012012871507736,35.3,0.4930186676168723,0.05054915348652842,,,,,,0.15292808499071112,0.24092924417328007,3.260875201931511,-0.02969689895775495,B_{s1}(5830),Bs1_5830,-0.40036219292297587,0.7107671047581433,-1.1111292976811191,destructive,34.05477275438209,0.9767032339998977,0.2124988872508159,-0.40036219292297587,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,9.127792463917308,38.50514340097551,35.3,0.4074745058575106,0.25753880248856215,,,,,,0.16165871522927872,0.30072568325974147,3.3367363959424003,-0.030135531674332364,B_{s1}(5830),Bs1_5830,-0.08414432488934855,0.16169458300531497,-0.24583890789466353,destructive,1.5018950776427562,0.4089234976228309,0.2918093321890272,-0.08414432488934855,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.22925192611416,40.1747199671774,35.3,0.4909264182246032,0.20465704288576447,,,,,,0.17493948720155186,0.2659840089178189,3.0644914036765805,-0.035451460959522764,B_{s1}(5830),Bs1_5830,-0.08407630464480623,0.22966298961604453,-0.31373929426085073,destructive,1.4977228606076929,0.682845817773412,0.2525122550412812,-0.08407630464480623,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.742767856735663,39.6548038365333,35.3,0.43378441284764246,0.16954685852370052,,,,,,0.174474827189275,0.2919554895460976,2.6830413675575993,-0.028718582152006063,B_{s1}(5830),Bs1_5830,-0.12504803551957358,0.2404704390797327,-0.36551847459930625,destructive,3.322772245368623,0.7148546293296675,0.26832314014833764,-0.12504803551957358,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,9.490486428832245,38.194062158658326,35.3,0.27014338290395823,0.36229216895063254,,,,,,0.0915367199760472,0.30117269282158604,2.6589614975088693,-0.01931814739433148,B_{s1}(5830),Bs1_5830,-0.07710371073212534,0.06894642517062329,-0.14605013590274862,destructive,1.2625890754266094,-0.2703669975805127,0.34210498183834054,-0.07710371073212534,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,9.559029345153977,40.710525530776664,35.3,0.4283079936305369,0.28758676302053704,,,,,,0.24010417496572403,0.36985751472500505,3.2642126501851085,-0.03949575395006262,B_{s1}(5830),Bs1_5830,-0.05522540704674802,0.2324178121882884,-0.2876432192350364,destructive,0.6460613998493383,0.359873682921218,0.38327225588699104,-0.05522540704674802,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.382014656401335,39.080751317528865,35.3,0.3152734530057048,0.3040456876493211,,,,,,0.15004502973370346,0.31963821569473033,3.1754399528696142,-0.030078297516110093,B_{s1}(5830),Bs1_5830,-0.06529015832241225,0.12398574696788184,-0.1892759052902941,destructive,0.9035705009364271,0.03419100048586134,0.3424642672531245,-0.06529015832241225,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.660506891969096,38.257972457789634,35.3,0.2688505394993344,0.3571051224743406,,,,,,0.12503061416210398,0.30999241838582664,3.2928677037562415,-0.02907323960075372,B_{s1}(5830),Bs1_5830,-0.056719685491173955,0.09437363132861816,-0.1510933168197921,destructive,0.683071660433847,-0.2618958719477611,0.3722028087288225,-0.056719685491173955,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,11.402804128146972,38.839897875806756,35.3,0.44651803492486364,0.21272544432495122,,,,,,0.13181835314238327,0.2481255065591818,2.9984780617582176,-0.02746404778654093,B_{s1}(5830),Bs1_5830,-0.10194424576987995,0.15727987911244562,-0.25922412488232555,destructive,2.2131832262116884,0.6077218817805874,0.22747398150458634,-0.10194424576987995,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.460323057061013,39.492257942226594,35.3,0.393521535246136,0.25492321522896244,,,,,,0.29182084367841915,0.4094247824029196,3.4524967429137896,-0.04887253872521758,B_{s1}(5830),Bs1_5830,-0.03997301170326412,0.28795436008729214,-0.32792737179055625,destructive,0.3392621941470057,0.38919722647253546,0.4321029378413076,-0.03997301170326412,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,9.45545772247037,39.0830724655306,35.3,0.45586884467225014,0.1778121127570097,,,,,,0.31350753585946667,0.3960687844139215,3.60797964443562,-0.04841408226647562,B_{s1}(5830),Bs1_5830,-0.06403884770639832,0.43277555257352956,-0.49681440027992785,destructive,0.8691351442222643,0.7158327257589802,0.39320978557134006,-0.06403884770639832,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.275553824923021,40.80450624250899,35.3,0.4215300132033751,0.22016691966694762,,,,,,0.20335493529145734,0.3192017329376344,3.0695365293409,-0.0344107219505682,B_{s1}(5830),Bs1_5830,-0.07912643822159236,0.22817208675895143,-0.3072985249805438,destructive,1.3339837576758755,0.548872069273024,0.31106776005960773,-0.07912643822159236,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.167233041109501,39.57266067161408,35.3,0.3829807131600885,0.2622520509060284,,,,,,0.32092788944778244,0.44686923963175196,3.28245088442943,-0.05180223692744964,B_{s1}(5830),Bs1_5830,-0.03454546621066953,0.30748803730752255,-0.3420335035181921,destructive,0.2530905232163054,0.34351722589177225,0.47987345735656867,-0.03454546621066953,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.26190746480249,40.32619435593941,35.3,0.33033590255108347,0.338249418975241,,,,,,0.1690296691629385,0.3389688609236944,2.9079908265290055,-0.033254557343405176,B_{s1}(5830),Bs1_5830,-0.055953239756777504,0.13688222339153022,-0.19283546314830774,destructive,0.6656973922844553,-0.02232592567568601,0.3781155116352278,-0.055953239756777504,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,9.384907628612437,38.59885062737625,35.3,0.5451471515146971,0.04986913221557847,,,,,,0.22285414897780878,0.295006982904661,3.070920992770385,-0.03533964210085482,B_{s1}(5830),Bs1_5830,-0.3656174267438465,1.1584617465246887,-1.524079173268535,destructive,28.320968608159486,0.9814010887925289,0.2719440098236678,-0.3656174267438465,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.534870371249578,38.28094993275488,35.3,0.48870270924136894,0.17746485386962957,,,,,,0.22709346158330238,0.29235173489691785,3.3174745859205097,-0.04856019211409662,B_{s1}(5830),Bs1_5830,-0.06057426606017929,0.33145886989872037,-0.39203313595889966,destructive,0.777874830066337,0.7481307863620863,0.28628594078514824,-0.06057426606017929,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,11.517728664684629,40.801282499760745,35.3,0.44134553400996773,0.24479037431135708,,,,,,0.19362530526609537,0.3064804566584143,3.005243727534966,-0.034819788280347444,B_{s1}(5830),Bs1_5830,-0.07083417392324132,0.20913877766500208,-0.2799729515882434,destructive,1.0685705245532977,0.5073277788389424,0.30144906454066284,-0.07083417392324132,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.957423604540677,40.72627745006463,35.3,0.411993698362326,0.22059397809316306,,,,,,0.2339172094017117,0.3419203809010114,3.3553169688829465,-0.04065936502160541,B_{s1}(5830),Bs1_5830,-0.06376630391975587,0.25831553727683065,-0.3220818411965865,destructive,0.8615950959976173,0.5320023764740848,0.34149224667416256,-0.06376630391975587,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.510027200404105,38.50033402148361,35.3,0.5376828632027634,0.042960868081199394,,,,,,0.18828602539889547,0.2505747470747387,3.182933094210559,-0.03874035175249525,B_{s1}(5830),Bs1_5830,-0.3629713307409063,1.1184156784448844,-1.4813870091857906,destructive,27.92865800769807,0.9857730317085047,0.23044125461706874,-0.3629713307409063,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,11.525569386397368,39.17973515958248,35.3,0.3931835420664018,0.32737793059561415,,,,,,0.1836903075289752,0.3129003461338609,3.2789664114323975,-0.04085851790920578,B_{s1}(5830),Bs1_5830,-0.04512652382979165,0.1606090505915341,-0.20573557442132576,destructive,0.43260295980279767,0.1711656062722171,0.3366241433756664,-0.04512652382979165,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.125764452181496,40.667146415811196,35.3,0.4683535875713586,0.1267548717439057,,,,,,0.14915465738451594,0.253173791263747,2.9159303885625034,-0.025724943083056836,B_{s1}(5830),Bs1_5830,-0.1709484291928389,0.2782547232398973,-0.4492031524327362,destructive,6.200193443003044,0.8502012018821962,0.2250223933593923,-0.1709484291928389,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.000039343401925,40.2118716614013,35.3,0.484363830886344,0.1888702662524822,,,,,,0.1570614219552229,0.25543743718200773,3.061347676396537,-0.03058766084710351,B_{s1}(5830),Bs1_5830,-0.10363822924000189,0.21686209517542218,-0.3205003244154241,destructive,2.277563665458534,0.7159741691917746,0.2363806638254285,-0.10363822924000189,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.29333005455833,39.64440685769834,35.3,0.4720334411664308,0.20104177898970166,,,,,,0.2033402088626444,0.3066544908274191,2.9816401105362016,-0.03424385388026576,B_{s1}(5830),Bs1_5830,-0.09190800713103546,0.2627582743033778,-0.3546662814344132,destructive,1.7888466966868202,0.6716014787317297,0.2925787049071512,-0.09190800713103546,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,9.23659375608724,38.49802082598953,35.3,0.3976710628685886,0.29496068888565563,,,,,,0.11541813657479212,0.27188402627182073,3.448642139741875,-0.02297154770485251,B_{s1}(5830),Bs1_5830,-0.08898085469211667,0.1062817941999382,-0.19526264889205486,destructive,1.6830907541980178,0.27500246377018567,0.2603668336692048,-0.08898085469211667,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,11.147579776718105,40.30103127721451,35.3,0.49487452381825353,0.16457154043814515,,,,,,0.12025775298002635,0.22564685355661762,2.845445649236389,-0.024644959321711027,B_{s1}(5830),Bs1_5830,-0.14033510892581474,0.1884188088254553,-0.32875391775127005,destructive,4.183449229085062,0.7836063426136786,0.19877426596038358,-0.14033510892581474,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.83793959835577,39.20595989135034,35.3,0.4888195179204331,0.17724759201012388,,,,,,0.16139919740130645,0.25217969637885107,2.877593858868662,-0.03292114704897862,B_{s1}(5830),Bs1_5830,-0.10278184369106572,0.2358467690778535,-0.33862861276891926,destructive,2.24407474192748,0.7487588765370079,0.23397022906285686,-0.10278184369106572,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,11.935148158962342,39.58981981850283,35.3,0.37952734653222575,0.323518877189037,,,,,,0.14538634733952366,0.2919423260696665,3.0920278203319747,-0.029324079411349114,B_{s1}(5830),Bs1_5830,-0.06277019923140692,0.12588792999754708,-0.188658129228954,destructive,0.837101631476091,0.14954361066900104,0.3031098507898511,-0.06277019923140692,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,11.384146264577021,40.339649767303726,35.3,0.45344682937238856,0.23123237231993066,,,,,,0.2045955755685728,0.31125795751786256,3.049710019455977,-0.036332587641865824,B_{s1}(5830),Bs1_5830,-0.07286672911912749,0.23318278113323312,-0.3060495102523606,destructive,1.126736388721044,0.5647538091848169,0.3046158297538188,-0.07286672911912749,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.791050532160202,40.35016197761184,35.3,0.3293755344627365,0.3219525650367973,,,,,,0.19588233431655305,0.3672355044917821,3.1033898558875,-0.03630500875816085,B_{s1}(5830),Bs1_5830,-0.05437403319426565,0.16110711074568002,-0.21548114393994566,destructive,0.6283316685189604,0.021497012911803816,0.4089757418615966,-0.05437403319426565,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.931969981027567,39.33942657147803,35.3,0.43425935978330205,0.2131305716404626,,,,,,0.19445080821054508,0.3064831048053755,3.2283981809159714,-0.034890066327225085,B_{s1}(5830),Bs1_5830,-0.08442884473345902,0.2273521988069392,-0.3117810435403982,destructive,1.5123873840885524,0.5893260128905888,0.2951216831613852,-0.08442884473345902,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.11556790162254,38.86831640354828,35.3,0.43075770376127237,0.2917186931005923,,,,,,0.14490880748934173,0.28048905081140174,2.7139061196487106,-0.027150064036444377,B_{s1}(5830),Bs1_5830,-0.0769828919325621,0.13964153321755657,-0.21662442515011868,destructive,1.2566795142026246,0.35276779894211446,0.2741540271852513,-0.0769828919325621,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.83336059369089,40.94594662487102,35.3,0.4710211013626785,0.21091684735700236,,,,,,0.2376802216079802,0.32238402062722765,3.708493625587107,-0.04486258208022905,B_{s1}(5830),Bs1_5830,-0.06000673450395862,0.2961867684127944,-0.356193502916753,destructive,0.7644667304604864,0.6440997551695317,0.31917411260072087,-0.06000673450395862,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.803926545243195,38.083259790938804,35.3,0.48346557496444176,0.16656933300022558,,,,,,0.1928040030726101,0.28654190546669084,3.0185102633022676,-0.0340598454479791,B_{s1}(5830),Bs1_5830,-0.1102277070824097,0.29350595623987524,-0.40373366332228494,destructive,2.5828245174554176,0.769882491740028,0.26805525650476064,-0.1102277070824097,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.111956777046602,38.04577001568155,35.3,0.52200706702817,0.15354136638877414,,,,,,0.2004445375471668,0.27935773649261164,3.1421965941560774,-0.03751895624090065,B_{s1}(5830),Bs1_5830,-0.1095090451416766,0.34801674086508416,-0.45752578600676075,destructive,2.5464353613927244,0.8258676054368816,0.26254524859862033,-0.1095090451416766,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,9.799480930218351,40.56226775439693,35.3,0.41148997254407793,0.2196340003445539,,,,,,0.1731670144346594,0.3088506036432681,3.239003068521888,-0.028610275950931085,B_{s1}(5830),Bs1_5830,-0.10011894015404078,0.1916114634058618,-0.2917304035599026,destructive,2.125441257219876,0.5341580252296841,0.292333361210534,-0.10011894015404078,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.10261381622147,40.725679539126496,35.3,0.41358735815374187,0.2159935016748553,,,,,,0.17632621135973178,0.30955304167529807,3.01500971214397,-0.028581475837081465,B_{s1}(5830),Bs1_5830,-0.10018029688612949,0.19785960684442191,-0.2980399037305514,destructive,2.127932476109301,0.548949554807159,0.29299414593242107,-0.10018029688612949,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,9.161629649197966,39.79802437568156,35.3,0.4647115628263083,0.2484922193218134,,,,,,0.17134146728648264,0.29382164552889733,3.0847618754109036,-0.02975691911038897,B_{s1}(5830),Bs1_5830,-0.08772166831988526,0.18937211656346076,-0.277093784883346,destructive,1.6326228476898859,0.5329107742637771,0.28096328384610597,-0.08772166831988526,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.2626797820348,39.14464803059281,35.3,0.40308624494332707,0.2477797312867829,,,,,,0.12429206676954159,0.2540592724975499,2.7841961055425224,-0.0266403008083861,B_{s1}(5830),Bs1_5830,-0.08629711300240048,0.1262822323152185,-0.212579345317619,destructive,1.5784685086878514,0.4307579360727738,0.239520003506969,-0.08629711300240048,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,11.239321010590613,39.56309488380635,35.3,0.42981915743349286,0.21974083268565855,,,,,,0.13828619593290872,0.26829779753814303,2.946249715960026,-0.02457674085650145,B_{s1}(5830),Bs1_5830,-0.10587123414182058,0.15734523845803453,-0.2632164725998551,destructive,2.379938553380943,0.5630885627747527,0.24701111965023395,-0.10587123414182058,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,9.965756248614127,38.155459603236096,35.3,0.44440443561415327,0.2551593072328882,,,,,,0.11627829912801654,0.2445191923152355,2.591725985012066,-0.024145624882239147,B_{s1}(5830),Bs1_5830,-0.09384187374471425,0.12296672909481454,-0.2168086028395288,destructive,1.8656104962850613,0.4823309406372621,0.22580286302048952,-0.09384187374471425,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,11.466834230710866,39.56313446223983,35.3,0.4062601928610009,0.2131643817874844,,,,,,0.1939986358634483,0.31853601227413253,2.8086108615413985,-0.03285820510346664,B_{s1}(5830),Bs1_5830,-0.08839560956992627,0.2170310634031968,-0.3054266729731231,destructive,1.6572723638328744,0.5457940781268701,0.3069679594093842,-0.08839560956992627,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.500513206700877,40.40023547543713,35.3,0.42137241559897737,0.25291913374824687,,,,,,0.2005968491709844,0.31626032554115063,3.100277931500637,-0.0375437313516348,B_{s1}(5830),Bs1_5830,-0.06337536300523698,0.20662659724162635,-0.27000196024686335,destructive,0.8528444323219261,0.4491050721878887,0.31670215233130994,-0.06337536300523698,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.308615101033332,39.77268485962511,35.3,0.4440304260817633,0.13954331745502274,,,,,,0.16868751594077264,0.27298842163554893,2.933550145865719,-0.029557625247576134,B_{s1}(5830),Bs1_5830,-0.14272608802075681,0.27696116508350244,-0.4196872531042593,destructive,4.3228709899765505,0.8040768139210036,0.2479065436099712,-0.14272608802075681,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.381785577731733,40.151064876351114,35.3,0.385173554465392,0.24583821226658856,,,,,,0.22085461191991662,0.3607184517998155,3.1133174073924352,-0.03532771268816667,B_{s1}(5830),Bs1_5830,-0.07278239698315457,0.2197087940851183,-0.29249119106827287,destructive,1.123851755351058,0.4011280441808916,0.36295067618355037,-0.07278239698315457,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.117281390706626,39.59102159799492,35.3,0.34439660517978793,0.28716892440504244,,,,,,0.13933769858268544,0.31435858676644873,3.17986129211262,-0.02448057642007014,B_{s1}(5830),Bs1_5830,-0.08471796917114387,0.12175604875260346,-0.20647401792374734,destructive,1.5240025008692981,0.16984632147567202,0.31503992353173216,-0.08471796917114387,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.315601624743014,40.62029243113104,35.3,0.4519674167327127,0.18919970854598012,,,,,,0.2785266063317539,0.3585733868573716,3.5918802314780205,-0.047444403766454896,B_{s1}(5830),Bs1_5830,-0.0568114814865614,0.36452925269000636,-0.42134073417656775,destructive,0.6846530097650056,0.6806904849783207,0.35715357248792184,-0.0568114814865614,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.495762004724801,39.876958589598715,35.3,0.45543310990026936,0.1661234855900619,,,,,,0.2120824255797754,0.3124511092480339,3.1272960485477497,-0.03429705430169617,B_{s1}(5830),Bs1_5830,-0.108777300176531,0.3084580287230469,-0.4172353288995779,destructive,2.5153100216985402,0.7462073941511504,0.29460994341753266,-0.108777300176531,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,11.337224252658896,38.45084465018592,35.3,0.453559113926195,0.2540550424443909,,,,,,0.18006392499988286,0.29245193265824465,3.288911818347446,-0.03447069014410746,B_{s1}(5830),Bs1_5830,-0.07157874198653838,0.1933115347742825,-0.2648902767608209,destructive,1.0867087890580334,0.5002861940346549,0.2862242655199675,-0.07157874198653838,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.026029413075637,40.160035614215325,35.3,0.3896989041723305,0.29530996852076047,,,,,,0.12152883228181821,0.2580558771632446,2.95930140638953,-0.027753511098988187,B_{s1}(5830),Bs1_5830,-0.0714744852743853,0.11078364214044203,-0.18225812741482733,destructive,1.08435704752116,0.2561297737769585,0.2545049961735938,-0.0714744852743853,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,11.247889406583916,39.11186813287322,35.3,0.45754937936159684,0.17197941610442807,,,,,,0.21467577226516407,0.31014654550265497,3.266008986111608,-0.03708945055960952,B_{s1}(5830),Bs1_5830,-0.09773233811574494,0.3049588308777616,-0.40269116899350654,destructive,2.0240650564833618,0.7329600535960096,0.2949322331895037,-0.09773233811574494,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.887341439258483,40.19284048871845,35.3,0.3795292699934499,0.3232581969588343,,,,,,0.20781437520376334,0.33897147152903717,3.382404307451758,-0.04407438436603303,B_{s1}(5830),Bs1_5830,-0.039176392524498775,0.18000308292209338,-0.21917947544659214,destructive,0.32612898623038394,0.15029255877164469,0.37221444405750614,-0.039176392524498775,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.858749098363205,40.03712153701835,35.3,0.479854865655476,0.1574525805621618,,,,,,0.22603010588685835,0.31033510717740487,3.5261847320155195,-0.039553939530505386,B_{s1}(5830),Bs1_5830,-0.09986000691601343,0.3580608922276263,-0.45792089914363976,destructive,2.1187712303536843,0.7886164633527513,0.2954002016467045,-0.09986000691601343,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.005972289931464,39.51263423397813,35.3,0.41682996541632983,0.2663538260013363,,,,,,0.22311112204307276,0.3523045568800564,3.165918729118313,-0.03763952429604369,B_{s1}(5830),Bs1_5830,-0.06358118730049817,0.22181074484044314,-0.28539193214094133,destructive,0.8601463489698502,0.40019437755523324,0.3579186891895668,-0.06358118730049817,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,9.771408810298496,38.93710092120886,35.3,0.35014492565658706,0.3586422619007025,,,,,,0.14265752403342308,0.3179384383126124,2.976944596722585,-0.026454013752402215,B_{s1}(5830),Bs1_5830,-0.06532101435204947,0.11551436364580214,-0.18083537799785163,destructive,0.9076704564872549,-0.02261322589804423,0.3453746781781265,-0.06532101435204947,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,9.108979422138738,38.304450038455236,35.3,0.5111913938630339,0.24610073789327908,,,,,,0.24154928966258604,0.33053787511859245,3.2863653037495952,-0.04330833443517359,B_{s1}(5830),Bs1_5830,-0.05595169390427963,0.2861422601927671,-0.34209395409704674,destructive,0.6651230498140152,0.6013122954282608,0.3301409510192479,-0.05595169390427963,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.74212684904463,40.53028613662332,35.3,0.4826373874545967,0.21022096211753005,,,,,,0.2777213903103479,0.35868505862874567,3.48811157611531,-0.04782801064648114,B_{s1}(5830),Bs1_5830,-0.05336973199911742,0.35304672027684986,-0.4064164522759673,destructive,0.6044356557714685,0.659497751542403,0.35889576153354913,-0.05336973199911742,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.000199607112744,40.06622255365045,35.3,0.4277746634990561,0.21784299323119627,,,,,,0.15573060157041288,0.27652919039981977,2.197919335728827,-0.027716080206079186,B_{s1}(5830),Bs1_5830,-0.09458093230860529,0.17765004607434778,-0.27223097838295307,destructive,1.8988687140026872,0.5656485811056065,0.25985291208213557,-0.09458093230860529,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,11.530795050465047,38.572723599969585,35.3,0.4784450536590864,0.17789014055899346,,,,,,0.14959734574271735,0.24502366330249992,2.96659119382159,-0.03210743130578801,B_{s1}(5830),Bs1_5830,-0.10705838441182734,0.21432463206990096,-0.3213830164817283,destructive,2.4332884824766494,0.7378212058918217,0.22518823490160061,-0.10705838441182734,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.587102567062388,40.344694818946586,35.3,0.4588464663543459,0.14688156235361258,,,,,,0.17663313526469604,0.2815830554310984,2.808142832596675,-0.02967068916915766,B_{s1}(5830),Bs1_5830,-0.13978238162393972,0.2855894922877684,-0.4253718739117081,destructive,4.142523823639728,0.7975997337561324,0.2570432326755287,-0.13978238162393972,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,10.89675181542114,39.34180200625902,35.3,0.46312154702402814,0.12434254845932799,,,,,,0.17232471137710392,0.27319668664037217,3.148221176057222,-0.030458262493919964,B_{s1}(5830),Bs1_5830,-0.16474831349380617,0.3237282002166965,-0.4884765137105027,destructive,5.749332196247089,0.8523647988797509,0.24677060847765764,-0.16474831349380617,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,11.114669713464174,38.33970923793864,35.3,0.47974612496777086,0.0937228493438876,,,,,,0.18442926227314638,0.2714599234989555,3.726420448223196,-0.034149154763561465,B_{s1}(5830),Bs1_5830,-0.19970115761617244,0.4618620962814991,-0.6615632538976716,destructive,8.459692445621013,0.9184441750539514,0.2464214626564723,-0.19970115761617244,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.774947013000332,39.54649928664866,35.3,0.45173321158428364,0.14342902321043116,,,,,,0.1556203465719092,0.25367500251432173,3.303462829176844,-0.031223062373998994,B_{s1}(5830),Bs1_5830,-0.13287226497962334,0.2533283246806057,-0.3862005896602291,destructive,3.7355992183735554,0.8004911506742522,0.23013541334931406,-0.13287226497962334,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,9.998706882238324,40.85321932399311,35.3,0.40064179577815234,0.21872641329385017,,,,,,0.15825644293273117,0.3039107294630726,2.9030634973353693,-0.0250521063541086,B_{s1}(5830),Bs1_5830,-0.10883462524836805,0.17263038199343234,-0.2814650072418004,destructive,2.512544894451192,0.5185016245459124,0.2837558545228979,-0.10883462524836805,high
Bs,legacy_chi_condensate,theta_hqet_35p3,crosscheck_9_13,12.07234438499992,38.564448383457744,35.3,0.43402940961295033,0.2207733487910285,,,,,,0.23993916714201569,0.3424859797515841,2.7178920520562224,-0.04194131073038824,B_{s1}(5830),Bs1_5830,-0.06358758286208072,0.2739194462713602,-0.33750702913344094,destructive,0.858016928731127,0.5664026911518905,0.3411195509194883,-0.06358758286208072,high
