sector,state,scenario,M2,s0,theta_deg,GA_basis,GB_basis,f1_GeV,f2_GeV,rho_AB,f1_target_clipped,g_2460,g_2536,Gamma_2460_keV,Gamma_2536_keV,chi_effective
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.666666666666666,8.5,35.3,-0.40092622023403596,-0.30166001976057505,0.345,0.3807805629715229,-0.4081864418895571,0,-0.48074444829879515,0.018126746597414263,48.5806481736383,0.10196236277372091,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.833333333333333,8.5,35.3,-0.40477509914787807,-0.30362763149888644,0.345,0.3807805629715229,-0.4081864418895571,0,-0.48434512998076296,0.017649985634773702,49.3110924742397,0.09666936730489355,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.0,8.5,35.3,-0.40849981972575095,-0.30553489088502556,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4878330686760971,0.017190791027537948,50.02386256971783,0.09170476150420474,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.166666666666666,8.5,35.3,-0.4121000592414257,-0.30738128313767277,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4912075802150586,0.016748957532545402,50.71832121834706,0.08705139327400928,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.333333333333333,8.5,35.3,-0.4155770981648896,-0.30916713018627295,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4944694989603351,0.016324093327132073,51.394159123168485,0.08269101099521324,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.5,8.5,35.3,-0.4189333269697915,-0.3108933450989091,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4976207235828424,0.01591568569704436,52.051310285511626,0.07860512666933053,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.666666666666666,8.5,35.3,-0.42217188810871836,-0.31256125189337286,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5006638852272289,0.015523147375456924,52.68988857104279,0.07477556874705067,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.833333333333333,8.5,35.3,-0.4252964154228959,-0.31417245289536255,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5036021043557224,0.015145849226353763,53.31013987587967,0.07118482505872574,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.0,8.5,35.3,-0.42831084431011945,-0.31572873093291215,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5064388123267359,0.014783143226105909,53.912405875364804,0.0678162440134852,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.166666666666666,8.5,35.3,-0.43121927360842854,-0.31723197722112145,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5091776205372684,0.014434378514884091,54.497096446068916,0.06465414055522062,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.333333333333333,8.5,35.3,-0.43402586548243116,-0.3186841382986397,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5118222247066156,0.014098912477203825,55.064668631544585,0.061683838687895405,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.5,8.5,35.3,-0.43673477335828537,-0.3200871771589811,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5143763352425194,0.013776118247052131,55.615610578117334,0.058891672384268304,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.666666666666666,8.5,35.3,-0.43935009063011227,-0.3214430449976866,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5168436270361645,0.013465389638050934,56.15042926748992,0.05626495984235964,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.833333333333333,8.5,35.3,-0.44187581478336707,-0.3227536609209288,0.345,0.3807805629715229,-0.4081864418895571,0,-0.519227703767424,0.013166144220027147,56.66964116450385,0.053791961338774535,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,7.0,8.5,35.3,-0.44431582297299926,-0.32402089763552333,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5215320730633958,0.012877825064674314,57.173765112709425,0.0514618276700421,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.0,9.0,35.3,-0.3977120365473926,-0.29758000779820937,0.345,0.3807805629715229,-0.4081864418895571,0,-0.47507455826510436,0.01681656924453434,47.44148733183408,0.08775562496350339,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.1666666666666665,9.0,35.3,-0.3851593003284601,-0.2921395009617695,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4643985769755339,0.019056148735332616,45.333213980136144,0.11268612151706583,4.980468750000001
