sector,state,scenario,M2,s0,theta_deg,quoted_combo,GA_basis,GB_basis,f1_GeV,f2_GeV,rho_AB,g_low,g_high,g_quoted,Gamma_low_keV,Gamma_high_keV,Gamma_quoted_keV,chi_effective
Bs,B_{s1}(5750),lattice_fperp_s,18.0,39.5,35.3,low,0.2576878115351452,0.3277097360634267,0.448804208775972,0.19667693065789485,0.6561573080128956,0.3297417192680856,-0.04312396384852148,0.3297417192680856,13.431367257712665,0.22972580120043057,13.431367257712665,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,6.0,40.5,35.3,low,0.5822328964403644,0.6688168287298192,0.448804208775972,0.19667693065789485,0.6561573080128956,0.6950818726173691,-0.016726920199930446,0.6950818726173691,59.682135349038916,0.03456244028273464,59.682135349038916,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,6.4,40.5,35.3,low,0.5278101150812761,0.6138440415647518,0.448804208775972,0.19667693065789485,0.6561573080128956,0.6353715014602835,-0.023663113254777917,0.6353715014602835,49.86868209053353,0.06916974791502373,49.86868209053353,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,6.8,40.5,35.3,low,0.4857893919076839,0.5709682746170552,0.448804208775972,0.19667693065789485,0.6561573080128956,0.5889679966772675,-0.028533714524512324,0.5889679966772675,42.850492889491285,0.1005747709165486,42.850492889491285,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,7.2,40.5,35.3,low,0.4526209588740126,0.536810942109501,0.448804208775972,0.19667693065789485,0.6561573080128956,0.5521211059524532,-0.03202445441328645,0.5521211059524532,37.65660187331487,0.12668812467478424,37.65660187331487,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,7.6,40.5,35.3,low,0.4259446097161429,0.5091047029427159,0.448804208775972,0.19667693065789485,0.6561573080128956,0.522322710726731,-0.03456765937067531,0.522322710726731,33.70157885703755,0.14760884291000162,33.70157885703755,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,8.0,40.5,35.3,low,0.4041414540873808,0.48628089695813587,0.448804208775972,0.19667693065789485,0.6561573080128956,0.4978430740674379,-0.03644469202663917,0.4978430740674379,30.61662871536957,0.1640744652517061,30.61662871536957,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,8.4,40.5,35.3,low,0.386070762723305,0.4672252831732609,0.448804208775972,0.19667693065789485,0.6561573080128956,0.47745714923006866,-0.03784377576571695,0.47745714923006866,28.160556282594996,0.1769136526670455,28.160556282594996,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,8.8,40.5,35.3,low,0.37090961694784347,0.4511280116227759,0.448804208775972,0.19667693065789485,0.6561573080128956,0.4602769789229375,-0.03889388865740402,0.4602769789229375,26.17043467483118,0.18686809638220192,26.17043467483118,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,9.2,40.5,35.3,low,0.3580519656033631,0.43738846622098254,0.448804208775972,0.19667693065789485,0.6561573080128956,0.44564569145286675,-0.039685297766191875,0.44564569145286675,24.533067425460057,0.19455021485951374,24.533067425460057,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,9.6,40.5,35.3,low,0.3470432278010383,0.42555317715120416,0.448804208775972,0.19667693065789485,0.6561573080128956,0.4330685187245879,-0.0402823680676498,0.4330685187245879,23.167845975134785,0.20044831738635885,23.167845975134785,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,10.0,40.5,35.3,low,0.337536829821486,0.4152742797418632,0.448804208775972,0.19667693065789485,0.6561573080128956,0.42216675710041535,-0.04073176245418628,0.42216675710041535,22.016105270813494,0.20494571046173576,22.016105270813494,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,10.4,40.5,35.3,low,0.32926465370446684,0.4062810900406177,0.448804208775972,0.19667693065789485,0.6561573080128956,0.412646339092668,-0.04106781447557886,0.412646339092668,21.034317317621465,0.20834141580365276,21.034317317621465,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,10.8,40.5,35.3,low,0.32201652918075924,0.3983602598864399,0.448804208775972,0.19667693065789485,0.6561573080128956,0.4042759398014971,-0.041316122861455314,0.4042759398014971,20.189623444683104,0.2108684223048968,20.189623444683104,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,11.2,40.5,35.3,low,0.3156257360979164,0.3913416678718063,0.448804208775972,0.19667693065789485,0.6561573080128956,0.39687144393887147,-0.041496002136111064,0.39687144393887147,19.456832081782327,0.212708547979457,19.456832081782327,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,11.600000000000001,40.5,35.3,low,0.3099585826349182,0.38508822175827334,0.448804208775972,0.19667693065789485,0.6561573080128956,0.3902847413002038,-0.041622182186270916,0.3902847413002038,18.816358238539834,0.21400411287432775,18.816358238539834,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,12.0,40.5,35.3,low,0.304906798283888,0.3794883766485001,0.448804208775972,0.19667693065789485,0.6561573080128956,0.3843955215897197,-0.041706005467468776,0.3843955215897197,18.25278199694363,0.2148669503934998,18.25278199694363,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,12.4,40.5,35.3,low,0.300381903400737,0.3744505699535664,0.448804208775972,0.19667693065789485,0.6561573080128956,0.37910518223593076,-0.04175628243492154,0.37910518223593076,17.753822375925598,0.21538531076018813,17.753822375925598,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,12.8,40.5,35.3,low,0.2963109880902017,0.3698990297498191,0.448804208775972,0.19667693065789485,0.6561573080128956,0.3743322474677782,-0.04177991080278117,0.3743322474677782,17.30959520470979,0.21562913721959873,17.30959520470979,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,13.2,40.5,35.3,low,0.2926335101841617,0.36577058087369696,0.448804208775972,0.19667693065789485,0.6561573080128956,0.3700088834207507,-0.04178232925152391,0.3700088834207507,16.9120685510333,0.21565410151938152,16.9120685510333,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,13.600000000000001,40.5,35.3,low,0.2892988397333091,0.3620121851517559,0.448804208775972,0.19667693065789485,0.6561573080128956,0.3660782183917214,-0.04176785354334229,0.3660782183917214,16.554657751560857,0.21550469840447492,16.554657751560857,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,14.0,40.5,35.3,low,0.28626435692910807,0.35857902821343124,0.448804208775972,0.19667693065789485,0.6561573080128956,0.36249226161789416,-0.0417399280846526,0.36249226161789416,16.23192053503113,0.2152166273047928,16.23192053503113,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,14.4,40.5,35.3,low,0.2834939648964174,0.3554330177225408,0.448804208775972,0.19667693065789485,0.6561573080128956,0.35921027190282395,-0.04170131599923673,0.35921027190282395,15.939324879170279,0.2148186333668165,15.939324879170279,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,14.8,40.5,35.3,low,0.28095691671668943,0.35254159445206695,0.448804208775972,0.19667693065789485,0.6561573080128956,0.3561974678206761,-0.04165424401108817,0.3561974678206761,15.673070380934293,0.21433393724640923,15.673070380934293,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,15.200000000000001,40.5,35.3,low,0.27862688275755787,0.34987678350967527,0.448804208775972,0.19667693065789485,0.6561573080128956,0.35342399977222044,-0.041600513788254155,0.35342399977222044,15.429949455258901,0.21378135092319347,15.429949455258901,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,15.600000000000001,40.5,35.3,low,0.2764812034358161,0.3474144315508938,0.448804208775972,0.19667693065789485,0.6561573080128956,0.35086412457008537,-0.041541588166063126,0.35086412457008537,15.207238496781097,0.21317615275464472,15.207238496781097,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,16.0,40.5,35.3,low,0.27450028628056444,0.3451335892308279,0.448804208775972,0.19667693065789485,0.6561573080128956,0.3484955379814268,-0.04147865839338385,0.3484955379814268,15.002611809360475,0.21253077705321127,15.002611809360475,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,16.4,40.5,35.3,low,0.2726671161777898,0.3430160079578891,0.448804208775972,0.19667693065789485,0.6561573080128956,0.34629883143225754,-0.04141269692769464,0.34629883143225754,14.814072998595607,0.2118553600862823,14.814072998595607,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,16.8,40.5,35.3,low,0.27096685504970686,0.34104572726186205,0.448804208775972,0.19667693065789485,0.6561573080128956,0.3442570470281093,-0.04134449914237254,0.3442570470281093,14.639899876359392,0.21115817439146048,14.639899876359392,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,17.200000000000003,40.5,35.3,low,0.26938651269992,0.3392087344930956,0.448804208775972,0.19667693065789485,0.6561573080128956,0.34235531096592503,-0.04127471646654189,0.34235531096592503,14.47859990655636,0.21044597579369595,14.47859990655636,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,17.6,40.5,35.3,low,0.2679146746615722,0.3374926826340846,0.448804208775972,0.19667693065789485,0.6561573080128956,0.3405805298591574,-0.041203882860828385,0.3405805298591574,14.328873938250448,0.2097242818596436,14.328873938250448,4.980468750000001
Bs,B_{s1}(5750),lattice_fperp_s,18.0,40.5,35.3,low,0.2665412759891882,0.3358866550865419,0.448804208775972,0.19667693065789485,0.6561573080128956,0.3389211378661081,-0.04113243607702081,0.3389211378661081,14.18958650178057,0.20899759625211228,14.18958650178057,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,6.0,38.0,35.3,high,0.6162725165689769,0.69753889309009,0.45777090845868357,0.18602847174792542,0.695838956778873,0.7207388533987668,-0.0177266371577424,-0.0177266371577424,110.21600144243035,0.0666716944336321,0.0666716944336321,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,6.4,38.0,35.3,high,0.5536442967851231,0.6350993029163581,0.45777090845868357,0.18602847174792542,0.695838956778873,0.653349160205477,-0.02612614240492283,-0.02612614240492283,90.56897578058599,0.1448236075269339,0.1448236075269339,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,6.8,38.0,35.3,high,0.5053056421810879,0.5864114851874095,0.45777090845868357,0.18602847174792542,0.695838956778873,0.6009925171917977,-0.03201170712696895,-0.03201170712696895,76.63495584799352,0.21742348462326527,0.21742348462326527,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,7.2,38.0,35.3,high,0.46712977162050745,0.5476018025433679,0.45777090845868357,0.18602847174792542,0.695838956778873,0.5593952341961873,-0.03622749056493521,-0.03622749056493521,66.3936135295544,0.27846158196132625,0.27846158196132625,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,7.6,38.0,35.3,high,0.4363862054124464,0.5160827170799179,0.45777090845868357,0.18602847174792542,0.695838956778873,0.5257126132947345,-0.03930238234805596,-0.03930238234805596,58.63886777542927,0.32773780041981515,0.32773780041981515,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,8.0,38.0,35.3,high,0.4112099189821298,0.4900711007668735,0.45777090845868357,0.18602847174792542,0.695838956778873,0.49799070609968266,-0.04157862915678362,-0.04157862915678362,52.61762693264095,0.3667998211269328,0.3667998211269328,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,8.4,38.0,35.3,high,0.39029144739121213,0.46830460731786056,0.45777090845868357,0.18602847174792542,0.695838956778873,0.4748504167684321,-0.04328399040748693,-0.04328399040748693,47.84124015790709,0.3975057052249424,0.3975057052249424,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,8.8,38.0,35.3,high,0.3726890095501664,0.44986831936973665,0.45777090845868357,0.18602847174792542,0.695838956778873,0.45529501620561935,-0.04457379025568372,-0.04457379025568372,43.98195955824651,0.42154885335157977,0.42154885335157977,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,9.2,38.0,35.3,high,0.357710777996535,0.4340852824993256,0.45777090845868357,0.18602847174792542,0.695838956778873,0.43858894330888987,-0.04555625894735836,-0.04555625894735836,40.81352823413654,0.4403367044603632,0.4403367044603632,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,9.6,38.0,35.3,high,0.3448389212377224,0.42044536540411637,0.45777090845868357,0.18602847174792542,0.695838956778873,0.4241792531332883,-0.046308261803628355,-0.046308261803628355,38.175754418712245,0.4549940756374205,0.4549940756374205,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,10.0,38.0,35.3,high,0.3336793112588839,0.4085578328607415,0.45777090845868357,0.18602847174792542,0.695838956778873,0.4116433818503727,-0.04688532170707198,-0.04688532170707198,35.95266242621812,0.4664043396279605,0.4664043396279605,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,10.4,38.0,35.3,high,0.3239274447093716,0.3981189988241157,0.45777090845868357,0.18602847174792542,0.695838956778873,0.4006536062595233,-0.04732815716451757,-0.04732815716451757,34.05860802248856,0.4752563967918871,0.4752563967918871,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,10.8,38.0,35.3,high,0.315344865575889,0.3888897087895034,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3909523591898058,-0.04766703835720089,-0.04766703835720089,32.429216675439314,0.4820866670792512,0.4820866670792512,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,11.2,38.0,35.3,high,0.30774254419043773,0.3806793725387242,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3823347632655238,-0.04792474530176721,-0.04792474530176721,31.015326468894983,0.4873134621053727,0.4873134621053727,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,11.600000000000001,38.0,35.3,high,0.3009689589431424,0.3733344506613615,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3746360621947242,-0.04811861179437123,-0.04811861179437123,29.778851353019117,0.4912640239708666,0.4912640239708666,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,12.0,38.0,35.3,high,0.294901416555866,0.3667300250644049,0.45777090845868357,0.18602847174792542,0.695838956778873,0.36772243646436054,-0.048261960125706264,-0.048261960125706264,28.68990036796627,0.4941953958880594,0.4941953958880594,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,12.4,38.0,35.3,high,0.28943964062645544,0.3607635408267077,0.45777090845868357,0.18602847174792542,0.695838956778873,0.36148419731267195,-0.048365122784474995,-0.048365122784474995,27.724735704977473,0.4963103949412641,0.4963103949412641,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,12.8,38.0,35.3,high,0.28450097365101856,0.355350100333354,0.45777090845868357,0.18602847174792542,0.695838956778873,0.35583067779998173,-0.048436179731442146,-0.048436179731442146,26.86430180148043,0.49776980228307766,0.49776980228307766,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,13.2,38.0,35.3,high,0.28001674321438114,0.350418882796797,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3506863521072836,-0.0484814969404575,-0.0484814969404575,26.093150007901144,0.49870167142665683,0.49870167142665683,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,13.600000000000001,38.0,35.3,high,0.275929479266508,0.3459103902924478,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3459878553728773,-0.048506124217291495,-0.048506124217291495,25.398641702631924,0.49920845377745426,0.49920845377745426,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,14.0,38.0,35.3,high,0.2721907612085531,0.3417743081140195,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3416816718002083,-0.04851409213540325,-0.04851409213540325,24.770350322123054,0.49937247342823193,0.49937247342823193,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,14.4,38.0,35.3,high,0.26875953632696675,0.3379678268261192,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3377223242441738,-0.04850863581595739,-0.04850863581595739,24.199607438351944,0.49926015214615693,0.49926015214615693,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,14.8,38.0,35.3,high,0.26560079470190845,0.33445431490805844,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3340709440401854,-0.04849236509070915,-0.04849236509070915,23.679154474108426,0.49892528548717896,0.49892528548717896,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,15.200000000000001,38.0,35.3,high,0.2626845163609918,0.3312022601929502,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3306941319538098,-0.048467394976090934,-0.048467394976090934,23.20287280056637,0.49841159579632555,0.49841159579632555,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,15.600000000000001,38.0,35.3,high,0.2599848282591843,0.32818441924985603,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3275630440419795,-0.04843544649518442,-0.04843544649518442,22.765572630925913,0.49775473172604906,0.49775473172604906,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,16.0,38.0,35.3,high,0.25747932436593557,0.32537712899194116,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3246526527518008,-0.04839792515333339,-0.04839792515333339,22.3628264686473,0.49698384210727714,0.49698384210727714,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,16.4,38.0,35.3,high,0.25514851356427193,0.3227597458473072,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3219411456425975,-0.048355982435840654,-0.048355982435840654,21.990836640619822,0.4961228208748349,0.4961228208748349,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,16.8,38.0,35.3,high,0.2529753684624479,0.32031418598249145,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3194094330004234,-0.04831056430781418,-0.04831056430781418,21.64632913888428,0.4951912965145338,0.4951912965145338,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,17.200000000000003,38.0,35.3,high,0.25094495444781895,0.31802454613885744,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3170407422198422,-0.048262449691652685,-0.048262449691652685,21.326467938961795,0.49420542210594176,0.49420542210594176,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,17.6,38.0,35.3,high,0.24904412297536627,0.31587678920133805,0.45777090845868357,0.18602847174792542,0.695838956778873,0.31482028178301913,-0.048212281164233456,-0.048212281164233456,21.02878538124655,0.49317850896538173,0.49317850896538173,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,18.0,38.0,35.3,high,0.24726125660301745,0.3138584820717737,0.45777090845868357,0.18602847174792542,0.695838956778873,0.31273496141443047,-0.048160589575792695,-0.048160589575792695,20.75112524671619,0.4921215370307599,0.4921215370307599,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,6.0,39.0,35.3,high,0.6206382366771152,0.7017987414397814,0.45777090845868357,0.18602847174792542,0.695838956778873,0.7253722222204949,-0.017029147723113404,-0.017029147723113404,111.63763382128832,0.0615282563525246,0.0615282563525246,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,6.4,39.0,35.3,high,0.5583205051122543,0.6396684110318005,0.45777090845868357,0.18602847174792542,0.695838956778873,0.6583164196367247,-0.025386657055061858,-0.025386657055061858,91.95135993541639,0.13674133465772176,0.13674133465772176,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,6.8,39.0,35.3,high,0.5102754327870109,0.5912731216454407,0.45777090845868357,0.18602847174792542,0.695838956778873,0.6062755616407051,-0.031232642492639538,-0.031232642492639538,77.98820188633111,0.20696944834605194,0.20696944834605194,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,7.2,39.0,35.3,high,0.4723770860417304,0.5527400395884541,0.45777090845868357,0.18602847174792542,0.695838956778873,0.5649768413841018,-0.035411099794254705,-0.035411099794254705,67.72516544112243,0.26605266438107605,0.26605266438107605,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,7.6,39.0,35.3,high,0.441895893362755,0.5214825036054973,0.45777090845868357,0.18602847174792542,0.695838956778873,0.5315765182102782,-0.03845076201663108,-0.03845076201663108,59.954303006809226,0.31368856259530525,0.31368856259530525,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,8.0,39.0,35.3,high,0.4169677521154454,0.495718284762697,0.45777090845868357,0.18602847174792542,0.695838956778873,0.5041216218559536,-0.040693727959366356,-0.040693727959366356,53.92118546160044,0.351353057355304,0.351353057355304,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,8.4,39.0,35.3,high,0.39628410356954796,0.4741859263153871,0.45777090845868357,0.18602847174792542,0.695838956778873,0.4812340219236622,-0.04236761867059776,-0.04236761867059776,49.13618433904358,0.3808525705494896,0.3808525705494896,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,8.8,39.0,35.3,high,0.3789040392151323,0.4559713712345685,0.45777090845868357,0.18602847174792542,0.695838956778873,0.4619179215719513,-0.043627629664189045,-0.043627629664189045,45.27082477586941,0.4038424964437448,0.4038424964437448,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,9.2,39.0,35.3,high,0.3641365603298194,0.4403984847748241,0.45777090845868357,0.18602847174792542,0.695838956778873,0.44543864689457324,-0.044581872108611115,-0.044581872108611115,42.098301170554286,0.42170173264113264,0.42170173264113264,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,9.6,39.0,35.3,high,0.3514646151704276,0.42695790862626604,0.45777090845868357,0.18602847174792542,0.695838956778873,0.43124408892307414,-0.04530710142392695,-0.04530710142392695,39.45800218336965,0.43553327318309576,0.43553327318309576,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,10.0,39.0,35.3,high,0.3404948046248893,0.4152596313909695,0.45777090845868357,0.18602847174792542,0.695838956778873,0.4189124661510228,-0.04585873925423826,-0.04585873925423826,37.233627616065114,0.44620353227163617,0.44620353227163617,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,10.4,39.0,35.3,high,0.33092330365092326,0.4050006414849902,0.45777090845868357,0.18602847174792542,0.695838956778873,0.40811678400580287,-0.0462774109549293,-0.0462774109549293,35.339279714954486,0.45438803787708987,0.45438803787708987,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,10.8,39.0,35.3,high,0.32251228551177297,0.3959424107386217,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3986001517102835,-0.04659330104719947,-0.04659330104719947,33.71038413170308,0.46061252484288706,0.46061252484288706,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,11.2,39.0,35.3,high,0.31507330312234005,0.38789492924528973,0.45777090845868357,0.18602847174792542,0.695838956778873,0.39015831840598086,-0.046829110789589956,-0.046829110789589956,32.297620227786076,0.46528666360166826,0.46528666360166826,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,11.600000000000001,39.0,35.3,high,0.30845537351935126,0.3807051944682412,0.45777090845868357,0.18602847174792542,0.695838956778873,0.38262710729517796,-0.047002101554765266,-0.047002101554765266,31.062775002960286,0.46873063098189954,0.46873063098189954,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,12.0,39.0,35.3,high,0.30253630107617024,0.37424878456534033,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3758732344196758,-0.047125529008566876,-0.047125529008566876,29.97585534185898,0.4711956352666653,0.4711956352666653,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,12.4,39.0,35.3,high,0.2972162690191327,0.3684236031227519,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3697875057730624,-0.047209664313542815,-0.047209664313542815,29.013040794264427,0.4728796302722855,0.4728796302722855,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,12.8,39.0,35.3,high,0.2924130443557915,0.36314517612656716,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3642797114568573,-0.04726253094085586,-0.04726253094085586,28.15520863220523,0.4739393094341542,0.4739393094341542,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,13.2,39.0,35.3,high,0.28805834684610815,0.3583430742136371,0.45777090845868357,0.18602847174792542,0.695838956778873,0.35927474794167386,-0.04729044278684373,-0.04729044278684373,27.386855400113134,0.4744992636699839,0.4744992636699839,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,13.600000000000001,39.0,35.3,high,0.2840950689008141,0.35395816129105245,0.45777090845868357,0.18602847174792542,0.695838956778873,0.35470964070423644,-0.04729840160379361,-0.04729840160379361,26.695297603562835,0.47465899025919583,0.47465899025919583,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,14.0,39.0,35.3,high,0.2804751251141156,0.34994045730968243,0.45777090845868357,0.18602847174792542,0.695838956778873,0.35053123495327004,-0.04729039358210456,-0.04729039358210456,26.070071835676387,0.4744982762569261,0.4744982762569261,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,14.4,39.0,35.3,high,0.2771577729639331,0.34624746256154754,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3466943876441587,-0.04726961280883504,-0.04726961280883504,25.502479350023265,0.47408135121711353,0.47408135121711353,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,14.8,39.0,35.3,high,0.27410828980794744,0.3428428323951988,0.45777090845868357,0.18602847174792542,0.695838956778873,0.34316053954758313,-0.04723863113879499,-0.04723863113879499,24.985236578780732,0.4734601056540808,0.4734601056540808,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,15.200000000000001,39.0,35.3,high,0.27129692195302874,0.3396953205583827,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3398965782560917,-0.04719952840404252,-0.04719952840404252,24.512204271877298,0.4726765976656618,0.4726765976656618,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,15.600000000000001,39.0,35.3,high,0.2686980433880938,0.33677793032398373,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3368739259288509,-0.04715399299606642,-0.04715399299606642,24.078175618888935,0.47176501485494543,0.47176501485494543,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,16.0,39.0,35.3,high,0.26628947747210274,0.334067227692105,0.45777090845868357,0.18602847174792542,0.695838956778873,0.33406780211156156,-0.047103400124134005,-0.047103400124134005,23.67870907252711,0.47075321750076593,0.47075321750076593,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,16.4,39.0,35.3,high,0.26405194629314255,0.3315427820156153,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3314566240288831,-0.04704887311611866,-0.04704887311611866,23.30999537355252,0.46966395824199014,0.46966395824199014,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,16.8,39.0,35.3,high,0.2619686208104317,0.32918670754998575,0.45777090845868357,0.18602847174792542,0.695838956778873,0.32902151563043647,-0.04699133173991343,-0.04699133173991343,22.968750977105962,0.4685158506383958,0.4685158506383958,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,17.200000000000003,39.0,35.3,high,0.2600247511198289,0.3269832854982511,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3267459032767427,-0.046931530519120086,-0.046931530519120086,22.652132030086516,0.46732414182580384,0.46732414182580384,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,17.6,39.0,35.3,high,0.2582073608456643,0.32491865068071174,0.45777090845868357,0.18602847174792542,0.695838956778873,0.32461518090617864,-0.04687008928344312,-0.04687008928344312,22.357664471578584,0.46610133160110717,0.46610133160110717,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,18.0,39.0,35.3,high,0.2565049931807726,0.3229805304111817,0.45777090845868357,0.18602847174792542,0.695838956778873,0.3226164312716333,-0.04680751765429927,-0.04680751765429927,22.083186876169773,0.4648576705524107,0.4648576705524107,4.980468750000001
Bs,B_{s1}(5830),lattice_fperp_s,6.0,40.0,35.3,high,0.6244621077324828,0.7053439020120614,0.45777090845868357,0.18602847174792542,0.695838956778873,0.7293016200259913,-0.016193637619969524,-0.016193637619969524,112.85040930690289,0.055638782092475636,0.055638782092475636,4.980468750000001
