index,normalization,mb,mc,M2,s0,M2_vector,s0_vector,theta_deg,f_Bcstar_used_GeV,theta_sumrule_deg,Pi_1,Pi_2,f1_GeV,f2_GeV,int_A,int_B_1,int_B_2,g1_GeV_inv,g2_GeV_inv,Gamma1_keV,Gamma2_keV
29,standard_vector_invariant,4.165626213025642,1.2769048018210805,7.178198110252683,53.83851554721279,6.73274068436428,40.174261704573915,43.07674251192647,0.4036973268349536,43.07161961956182,0.005883745817583625,0.04355424127594501,0.27003808389105083,0.739373692373129,0.0037720054482200363,-0.004971659695006043,-0.004974031507691739,-0.0881187740159645,0.1888190199995235,93.50556188296171,454.3925123578132
30,reference_f_Bcstar_0p384,4.165626213025642,1.2769048018210805,7.178198110252683,53.83851554721279,6.73274068436428,40.174261704573915,43.07674251192647,0.38105448218586324,43.07161961956182,0.005883745817583625,0.04355424127594501,0.27003808389105083,0.739373692373129,0.0037720054482200363,-0.004971659695006043,-0.004974031507691739,-0.093354927385074,0.20003893719382465,104.9482117149113,509.9983426471203
31,projector_diagnostic,4.1747101748384,1.2865497263266221,8.080168830528947,53.11004804960565,6.698566868526066,43.59170065751585,43.159590808767845,0.7620906020161777,43.08311445865939,0.010839392074422475,0.07935772612619257,0.25737245339073306,0.7002294488981299,0.006497323570118537,-0.008603114616247345,-0.008607189348306444,-0.04367521773219316,0.09367597551522654,22.970513785805398,111.83973687256638
32,standard_vector_invariant,4.1747101748384,1.2865497263266221,8.080168830528947,53.11004804960565,6.698566868526066,43.59170065751585,43.159590808767845,0.4399932142209242,43.08311445865939,0.010839392074422475,0.07935772612619257,0.25737245339073306,0.7002294488981299,0.006497323570118537,-0.008603114616247345,-0.008607189348306444,-0.07564769614379174,0.16225154904095052,68.91154135741624,335.5192106176993
33,reference_f_Bcstar_0p384,4.1747101748384,1.2865497263266221,8.080168830528947,53.11004804960565,6.698566868526066,43.59170065751585,43.159590808767845,0.3817030207792101,43.08311445865939,0.010839392074422475,0.07935772612619257,0.25737245339073306,0.7002294488981299,0.006497323570118537,-0.008603114616247345,-0.008607189348306444,-0.08719992025938823,0.18702912130251612,91.56568050288766,445.81857025456054
34,projector_diagnostic,4.183186732190078,1.2631185545751336,8.673811567506727,54.91211628265616,7.647250013543354,42.845031349517946,43.41417771788023,0.726955468734562,43.563314506498386,0.017163377366785727,0.1257306226158285,0.2671359083082669,0.7266730213769172,0.009305874800683232,-0.012496200712507982,-0.012501988164285258,-0.044954876598106014,0.09508621832705583,24.336278767806178,115.23246140193491
35,standard_vector_invariant,4.183186732190078,1.2631185545751336,8.673811567506727,54.91211628265616,7.647250013543354,42.845031349517946,43.41417771788023,0.41970793556276986,43.563314506498386,0.017163377366785727,0.1257306226158285,0.2671359083082669,0.7266730213769172,0.009305874800683232,-0.012496200712507982,-0.012501988164285258,-0.07786413031590876,0.16469416124204764,73.00883630341856,345.6973842058048
36,reference_f_Bcstar_0p384,4.183186732190078,1.2631185545751336,8.673811567506727,54.91211628265616,7.647250013543354,42.845031349517946,43.41417771788023,0.3387806212221376,43.563314506498386,0.017163377366785727,0.1257306226158285,0.2671359083082669,0.7266730213769172,0.009305874800683232,-0.012496200712507982,-0.012501988164285258,-0.09646417575889688,0.2040360105745768,112.055368313513,530.5830043806031
37,projector_diagnostic,4.168510477705181,1.2593485342988513,7.53216261644148,53.944472167793485,5.064977705594163,42.307835858464884,43.28125089374738,0.851365849110057,43.283761225149334,0.007954724677938008,0.05954172602456495,0.2705658889155763,0.7446778094325752,0.004941986997494318,-0.006562859781933879,-0.006565952301873529,-0.04149267924819901,0.08839406380484094,20.732110237895984,99.58315667336457
38,standard_vector_invariant,4.168510477705181,1.2593485342988513,7.53216261644148,53.944472167793485,5.064977705594163,42.307835858464884,43.28125089374738,0.49153630216254574,43.283761225149334,0.007954724677938008,0.05954172602456495,0.2705658889155763,0.7446778094325752,0.004941986997494318,-0.006562859781933879,-0.006565952301873529,-0.07186742860003949,0.1531030095974696,62.19633071368795,298.7494700200937
39,reference_f_Bcstar_0p384,4.168510477705181,1.2593485342988513,7.53216261644148,53.944472167793485,5.064977705594163,42.307835858464884,43.28125089374738,0.41377647257129363,43.283761225149334,0.007954724677938008,0.05954172602456495,0.2705658889155763,0.7446778094325752,0.004941986997494318,-0.006562859781933879,-0.006565952301873529,-0.08537326900312733,0.18187522050212857,87.76965154391894,421.5865563404279
40,projector_diagnostic,4.18637697459277,1.2733686432138505,7.064423049717474,53.77779253869284,5.146793522666919,42.5732655949434,43.50493009405209,0.8190199102179786,43.03771995989871,0.005078235911310508,0.038284066902642334,0.26400164722130576,0.7295625444857617,0.003381409385606952,-0.0044519078720020805,-0.004454008226303087,-0.04176480917793394,0.09314801578842936,21.004945291281814,110.58262731179805
41,standard_vector_invariant,4.18637697459277,1.2733686432138505,7.064423049717474,53.77779253869284,5.146793522666919,42.5732655949434,43.50493009405209,0.47286136563601305,43.03771995989871,0.005078235911310508,0.038284066902642334,0.26400164722130576,0.7295625444857617,0.003381409385606952,-0.0044519078720020805,-0.004454008226303087,-0.07233877146460055,0.16133709596978763,63.014835873845456,331.7478819353942
42,reference_f_Bcstar_0p384,4.18637697459277,1.2733686432138505,7.064423049717474,53.77779253869284,5.146793522666919,42.5732655949434,43.50493009405209,0.39412851209389255,43.03771995989871,0.005078235911310508,0.038284066902642334,0.26400164722130576,0.7295625444857617,0.003381409385606952,-0.0044519078720020805,-0.004454008226303087,-0.08678948417472923,0.19356650733720027,90.70573904007226,477.52940063465485
43,projector_diagnostic,4.203464067236853,1.2638589179612236,8.363442773811506,53.866642496875116,5.625357331022962,42.26700270161376,43.45934797899332,0.7731617938103684,43.34503334726214,0.012913826927126622,0.09711224491330993,0.25538788469318413,0.7040406076587413,0.0076393476627431,-0.01019751161481709,-0.010202207450771751,-0.04251862077678923,0.09070836277504385,21.770023035198868,104.86591349947484
44,standard_vector_invariant,4.203464067236853,1.2638589179612236,8.363442773811506,53.866642496875116,5.625357331022962,42.26700270161376,43.45934797899332,0.44638516978355014,43.34503334726214,0.012913826927126622,0.09711224491330993,0.25538788469318413,0.7040406076587413,0.0076393476627431,-0.01019751161481709,-0.010202207450771751,-0.07364441145315263,0.1571114929977654,65.31006910559661,314.59774049842446
45,reference_f_Bcstar_0p384,4.203464067236853,1.2638589179612236,8.363442773811506,53.866642496875116,5.625357331022962,42.26700270161376,43.45934797899332,0.4237923953060328,43.34503334726214,0.012913826927126622,0.09711224491330993,0.25538788469318413,0.7040406076587413,0.0076393476627431,-0.01019751161481709,-0.010202207450771751,-0.07757046486496309,0.16548725567883313,72.45916749387347,349.0348530348757
46,projector_diagnostic,4.197247246520215,1.2705025981499078,8.504016991714023,53.64709074768071,6.0428135181092495,41.92266912223555,43.25861354222009,0.7465294756791931,43.301721748078414,0.014049784983008871,0.10466119149067504,0.2546790163223996,0.6987031997773014,0.008197804180187155,-0.010935906496192171,-0.010940969849307388,-0.04433654125981087,0.09324122589505335,23.671412440351887,110.80405072140735
47,standard_vector_invariant,4.197247246520215,1.2705025981499078,8.504016991714023,53.64709074768071,6.0428135181092495,41.92266912223555,43.25861354222009,0.4310089937413723,43.301721748078414,0.014049784983008871,0.10466119149067504,0.2546790163223996,0.6987031997773014,0.008197804180187155,-0.010935906496192171,-0.010940969849307388,-0.07679314209386627,0.16149854061023927,71.01423732105566,332.41215216422205
48,reference_f_Bcstar_0p384,4.197247246520215,1.2705025981499078,8.504016991714023,53.64709074768071,6.0428135181092495,41.92266912223555,43.25861354222009,0.36086295073236496,43.301721748078414,0.014049784983008871,0.10466119149067504,0.2546790163223996,0.6987031997773014,0.008197804180187155,-0.010935906496192171,-0.010940969849307388,-0.09172051282333814,0.19289129941949584,101.30561102261252,474.20372951542635
49,projector_diagnostic,4.170759094235127,1.2646648912257015,8.875386771142907,53.43704626853355,5.9457965999411595,40.84392761096608,43.251730072548675,0.7564551141280436,43.41877637346311,0.018506041754853653,0.1360947428301357,0.2613576920560653,0.7122384613632438,0.010300436718167556,-0.013805971737413176,-0.013812421018736901,-0.04412646920617124,0.0920974374712214,23.44762765959349,108.10226183307338
50,standard_vector_invariant,4.170759094235127,1.2646648912257015,8.875386771142907,53.43704626853355,5.9457965999411595,40.84392761096608,43.251730072548675,0.436739563771695,43.41877637346311,0.018506041754853653,0.1360947428301357,0.2613576920560653,0.7122384613632438,0.010300436718167556,-0.013805971737413176,-0.013812421018736901,-0.0764292866237121,0.15951744094705325,70.3428829787805,324.3067854992204
51,reference_f_Bcstar_0p384,4.170759094235127,1.2646648912257015,8.875386771142907,53.43704626853355,5.9457965999411595,40.84392761096608,43.251730072548675,0.40479202645662477,43.41877637346311,0.018506041754853653,0.1360947428301357,0.2613576920560653,0.7122384613632438,0.010300436718167556,-0.013805971737413176,-0.013812421018736901,-0.08246134093009029,0.17210708961595203,81.88443132015524,377.5176048994461
52,projector_diagnostic,4.186807073578682,1.2652985981598157,8.768602796113225,54.154547195908314,7.116643189281349,40.396704230739445,43.28032801155731,0.6804016432577965,43.46281627139727,0.017350416838892282,0.1279485572662665,0.26108424070250646,0.7125277655983994,0.009624530814743718,-0.012902647690395577,-0.012908622489299318,-0.04855911018386296,0.1014470513984273,28.395007759961043,131.1651756007848
53,standard_vector_invariant,4.186807073578682,1.2652985981598157,8.768602796113225,54.154547195908314,7.116643189281349,40.396704230739445,43.28032801155731,0.3928300718919525,43.46281627139727,0.017350416838892282,0.1279485572662665,0.26108424070250646,0.7125277655983994,0.009624530814743718,-0.012902647690395577,-0.012908622489299318,-0.08410684600878594,0.17571144730012742,85.18502327988315,393.49552680235445
54,reference_f_Bcstar_0p384,4.186807073578682,1.2652985981598157,8.768602796113225,54.154547195908314,7.116643189281349,40.396704230739445,43.28032801155731,0.3329912862096275,43.46281627139727,0.017350416838892282,0.1279485572662665,0.26108424070250646,0.7125277655983994,0.009624530814743718,-0.012902647690395577,-0.012908622489299318,-0.0992209097731084,0.20728692711705088,118.55147491494179,547.6253134495253
55,projector_diagnostic,4.205806318377273,1.2528080433263218,8.337473244281695,54.69495808628403,6.962839763774169,43.786765081278524,43.1884356525528,0.7514283275023682,43.516275025314435,0.013261500052111096,0.10009492442800473,0.2610034413469309,0.720862723490558,0.007690382395456642,-0.010307254040374352,-0.010311965619977999,-0.045610615332710956,0.09337276017899096,25.051423823692048,111.11689112837914
56,standard_vector_invariant,4.205806318377273,1.2528080433263218,8.337473244281695,54.69495808628403,6.962839763774169,43.786765081278524,43.1884356525528,0.4338373471602026,43.516275025314435,0.013261500052111096,0.10009492442800473,0.2610034413469309,0.720862723490558,0.007690382395456642,-0.010307254040374352,-0.010311965619977999,-0.0789999031207354,0.16172636467295637,75.1542714710761,333.35067338513727
57,reference_f_Bcstar_0p384,4.205806318377273,1.2528080433263218,8.337473244281695,54.69495808628403,6.962839763774169,43.786765081278524,43.1884356525528,0.4094150045021022,43.516275025314435,0.013261500052111096,0.10009492442800473,0.2610034413469309,0.720862723490558,0.007690382395456642,-0.010307254040374352,-0.010311965619977999,-0.0837123896753444,0.17137363370672126,84.38787112553646,374.3067840935983
58,projector_diagnostic,4.189609945258502,1.2586986868146952,7.186710970775376,53.05109441077951,6.4975350043544315,41.12886154854876,43.491520227590584,0.7234743011654886,43.088339538085734,0.005534750793986432,0.04258925514635455,0.2609262913481548,0.728392828335722,0.003765069210237055,-0.004971996077632914,-0.004974323484183668,-0.04863596320540469,0.10624119491331577,28.484958709177402,143.85520527768753
59,standard_vector_invariant,4.189609945258502,1.2586986868146952,7.186710970775376,53.05109441077951,6.4975350043544315,41.12886154854876,43.491520227590584,0.4176980825296713,43.088339538085734,0.005534750793986432,0.04258925514635455,0.2609262913481548,0.728392828335722,0.003765069210237055,-0.004971996077632914,-0.004974323484183668,-0.0842399593468114,0.1840151474466911,85.4548761275322,431.56561583306257
60,reference_f_Bcstar_0p384,4.189609945258502,1.2586986868146952,7.186710970775376,53.05109441077951,6.4975350043544315,41.12886154854876,43.491520227590584,0.43433740090844825,43.088339538085734,0.005534750793986432,0.04258925514635455,0.2609262913481548,0.728392828335722,0.003765069210237055,-0.004971996077632914,-0.004974323484183668,-0.08101275510224236,0.17696558961796408,79.03279768699414,399.13273004919233
61,projector_diagnostic,4.169292110950887,1.255934288900169,7.6213257024706635,54.8971857718301,6.477591678502835,41.87817597301849,43.447401880826305,0.7601826852636849,43.428835895190566,0.008835456090671118,0.06570558830242648,0.2752577391733341,0.7550696814362305,0.005285987966437354,-0.0070433500161238075,-0.0070466552813016,-0.045470132185271406,0.09793659333584975,24.89734201532611,122.24459734158904
62,standard_vector_invariant,4.169292110950887,1.255934288900169,7.6213257024706635,54.8971857718301,6.477591678502835,41.87817597301849,43.447401880826305,0.438891677970281,43.428835895190566,0.008835456090671118,0.06570558830242648,0.2752577391733341,0.7550696814362305,0.005285987966437354,-0.0070433500161238075,-0.0070466552813016,-0.07875657917176294,0.1696311555779033,74.69202604597834,366.7337920247671
63,reference_f_Bcstar_0p384,4.169292110950887,1.255934288900169,7.6213257024706635,54.8971857718301,6.477591678502835,41.87817597301849,43.447401880826305,0.28838743519996396,43.428835895190566,0.008835456090671118,0.06570558830242648,0.2752577391733341,0.7550696814362305,0.005285987966437354,-0.0070433500161238075,-0.0070466552813016,-0.11985822877451993,0.2581586207318684,172.99608021013773,849.4013599501309
64,projector_diagnostic,4.19337154451074,1.2668731949804035,8.913861779133201,53.28369584255557,7.173536684501312,42.643189430065576,43.34412833035223,0.7255112255792118,43.34845632173509,0.017743193694198557,0.13218674545765183,0.25310038874168606,0.6942017438254251,0.010140353325617697,-0.01356970177003304,-0.013575974074194308,-0.04514448084326191,0.09493054386212954,24.541995824644417,114.85545477596347
65,standard_vector_invariant,4.19337154451074,1.2668731949804035,8.913861779133201,53.28369584255557,7.173536684501312,42.643189430065576,43.34412833035223,0.4188741013882532,43.34845632173509,0.017743193694198557,0.13218674545765183,0.25310038874168606,0.6942017438254251,0.010140353325617697,-0.01356970177003304,-0.013575974074194308,-0.07819253450184951,0.1644245251593542,73.62598747393326,344.5663643278904
66,reference_f_Bcstar_0p384,4.19337154451074,1.2668731949804035,8.913861779133201,53.28369584255557,7.173536684501312,42.643189430065576,43.34412833035223,0.3200635272335109,43.34845632173509,0.017743193694198557,0.13218674545765183,0.25310038874168606,0.6942017438254251,0.010140353325617697,-0.01356970177003304,-0.013575974074194308,-0.10233227105829057,0.21518595329378618,126.10310402043326,590.1569482944583
67,projector_diagnostic,4.166792250753593,1.2618676008436354,7.451835727820047,53.617752638900555,6.308607819956318,41.83768335420581,43.245609566301425,0.7653158170846104,43.21512553536806,0.00739172118871218,0.055384278896871184,0.26944066383297827,0.7420179097971403,0.004669784555082298,-0.006189488235190753,-0.006192414219235713,-0.046426330356955654,0.09903245906053466,25.955492060332023,124.99562544576162
68,standard_vector_invariant,4.166792250753593,1.2618676008436354,7.451835727820047,53.617752638900555,6.308607819956318,41.83768335420581,43.245609566301425,0.44185529300887816,43.21512553536806,0.00739172118871218,0.055384278896871184,0.26944066383297827,0.7420179097971403,0.004669784555082298,-0.006189488235190753,-0.006192414219235713,-0.08041276298722454,0.17152925069133088,77.8664761809961,374.98687633728497
69,reference_f_Bcstar_0p384,4.166792250753593,1.2618676008436354,7.451835727820047,53.617752638900555,6.308607819956318,41.83768335420581,43.245609566301425,0.3397267932643554,43.21512553536806,0.00739172118871218,0.055384278896871184,0.26944066383297827,0.7420179097971403,0.004669784555082298,-0.006189488235190753,-0.006192414219235713,-0.10458640783073471,0.22309428878291368,131.7197947689059,634.3319592037102
70,projector_diagnostic,4.205393148080858,1.264827487688285,8.329961499625083,54.15257770647122,7.91156968077744,40.212737977152074,43.360929165318154,0.6381056770956157,43.36411478615156,0.01273449423948795,0.09554915250775937,0.25639446316945624,0.706041744290359,0.007485434797930586,-0.009993105399410186,-0.009997703089334781,-0.05186089233448992,0.10959624548097394,32.387730884991726,153.0844367881853
71,standard_vector_invariant,4.205393148080858,1.264827487688285,8.329961499625083,54.15257770647122,7.91156968077744,40.212737977152074,43.360929165318154,0.36841048444258223,43.36411478615156,0.01273449423948795,0.09554915250775937,0.25639446316945624,0.706041744290359,0.007485434797930586,-0.009993105399410186,-0.009997703089334781,-0.08982570044919587,0.18982626549183781,97.16319265497518,459.2533103645558
72,reference_f_Bcstar_0p384,4.205393148080858,1.264827487688285,8.329961499625083,54.15257770647122,7.91156968077744,40.212737977152074,43.360929165318154,0.41649996701514364,43.36411478615156,0.01273449423948795,0.09554915250775937,0.25639446316945624,0.706041744290359,0.007485434797930586,-0.009993105399410186,-0.009997703089334781,-0.07945433958864946,0.16790874422141658,76.0213882691889,359.32407393311934
73,projector_diagnostic,4.179379633937775,1.2698500706212703,7.947119584890871,53.43772933238582,5.125512572132828,41.76537877810029,42.894675141577224,0.8168818573011203,43.21533909061161,0.010133380166404912,0.07545653841816514,0.26085178395346126,0.7158133870754885,0.006161340738312098,-0.008183631235747977,-0.008187472353173783,-0.04322248319351539,0.08867816837808072,22.496760248342007,100.22431955851597
74,standard_vector_invariant,4.179379633937775,1.2698500706212703,7.947119584890871,53.43772933238582,5.125512572132828,41.76537877810029,42.894675141577224,0.4716269602089232,43.21533909061161,0.010133380166404912,0.07545653841816514,0.26085178395346126,0.7158133870754885,0.006161340738312098,-0.008183631235747977,-0.008187472353173783,-0.07486353692046058,0.15359509315298364,67.49028074502606,300.67295867554805
75,reference_f_Bcstar_0p384,4.179379633937775,1.2698500706212703,7.947119584890871,53.43772933238582,5.125512572132828,41.76537877810029,42.894675141577224,0.37409307207753,43.21533909061161,0.010133380166404912,0.07545653841816514,0.26085178395346126,0.7158133870754885,0.006161340738312098,-0.008183631235747977,-0.008187472353173783,-0.09438202678334515,0.1936405464139018,107.27021480951204,477.894779937104
76,projector_diagnostic,4.1738496974278165,1.2727604586773917,8.960976641531254,53.0457392732918,7.929580279607641,41.93975769565555,43.33862482059349,0.701949621428371,43.313064097043835,0.018717146509658424,0.13733840229683283,0.256491547477671,0.6981524015866376,0.010512215578099646,-0.014056178548428092,-0.014062759412791743,-0.04644181409351485,0.09856974823832096,25.97280788156812,123.83031634941295
77,standard_vector_invariant,4.1738496974278165,1.2727604586773917,8.960976641531254,53.0457392732918,7.929580279607641,41.93975769565555,43.33862482059349,0.4052708028892259,43.313064097043835,0.018717146509658424,0.13733840229683283,0.256491547477671,0.6981524015866376,0.010512215578099646,-0.014056178548428092,-0.014062759412791743,-0.08043958160563608,0.17072781203804477,77.91842364470438,371.49094904823903
78,reference_f_Bcstar_0p384,4.1738496974278165,1.2727604586773917,8.960976641531254,53.0457392732918,7.929580279607641,41.93975769565555,43.33862482059349,0.3761540584892893,43.313064097043835,0.018717146509658424,0.13733840229683283,0.256491547477671,0.6981524015866376,0.010512215578099646,-0.014056178548428092,-0.014062759412791743,-0.08666612279106325,0.18394324319685468,90.44806650706866,431.2284116462974
79,projector_diagnostic,4.174239189652957,1.2656002923958,8.122668383817736,54.50686360415865,7.15948748475213,42.92601485732825,43.40824748295265,0.7473655320347898,43.4124461471309,0.012150953557676872,0.0893827291902178,0.2685168037572833,0.7322579223931491,0.006968557952170807,-0.009302285126543137,-0.00930664039171108,-0.04464888925152713,0.09578939351726311,24.006114338735184,116.94308189024997
80,standard_vector_invariant,4.174239189652957,1.2656002923958,8.122668383817736,54.50686360415865,7.15948748475213,42.92601485732825,43.40824748295265,0.43149169110333374,43.4124461471309,0.012150953557676872,0.0893827291902178,0.2685168037572833,0.7322579223931491,0.006968557952170807,-0.009302285126543137,-0.00930664039171108,-0.07733414468516094,0.16591209639810856,72.01834301620558,350.8292456707499
81,reference_f_Bcstar_0p384,4.174239189652957,1.2656002923958,8.122668383817736,54.50686360415865,7.15948748475213,42.92601485732825,43.40824748295265,0.31386166887656447,43.4124461471309,0.012150953557676872,0.0893827291902178,0.2685168037572833,0.7322579223931491,0.006968557952170807,-0.009302285126543137,-0.00930664039171108,-0.10631766851196268,0.22809313193792385,136.11670897361492,663.0772152263041
82,projector_diagnostic,4.201387204174554,1.2834818377618418,8.577797829536461,53.039803177015955,7.261297581095981,42.62480331840823,43.416213272845006,0.7074603076058504,43.13218107687038,0.013906349638493187,0.10319576670347624,0.2476159433194236,0.6779861674787099,0.00824895266089499,-0.010959456466870755,-0.010964552222705497,-0.044998631927429526,0.09752616132262633,24.383675632697308,121.22214062850443
83,standard_vector_invariant,4.201387204174554,1.2834818377618418,8.577797829536461,53.039803177015955,7.261297581095981,42.62480331840823,43.416213272845006,0.4084523990372132,43.13218107687038,0.013906349638493187,0.10319576670347624,0.2476159433194236,0.6779861674787099,0.00824895266089499,-0.010959456466870755,-0.010964552222705497,-0.07793991676939899,0.16892026647794756,73.15102689809194,363.6664218855134
84,reference_f_Bcstar_0p384,4.201387204174554,1.2834818377618418,8.577797829536461,53.039803177015955,7.261297581095981,42.62480331840823,43.416213272845006,0.3929048433968442,43.13218107687038,0.013906349638493187,0.10319576670347624,0.2476159433194236,0.6779861674787099,0.00824895266089499,-0.010959456466870755,-0.010964552222705497,-0.08102406096599782,0.17560457512414876,79.05485832154524,393.0170043752658
85,projector_diagnostic,4.205671473501976,1.277092133047128,8.023748727224918,53.94238517364179,6.427852581475315,42.53074351135244,43.28936930304717,0.7313984335092025,43.196502209386814,0.010157430296558103,0.07584284281292653,0.2541227663052882,0.6982573475336714,0.0061538612660459345,-0.008167906046424466,-0.008171693805544234,-0.045086923383263644,0.09639669036774305,24.479455535001627,118.43060134360944
86,standard_vector_invariant,4.205671473501976,1.277092133047128,8.023748727224918,53.94238517364179,6.427852581475315,42.53074351135244,43.28936930304717,0.4222730824714087,43.196502209386814,0.010157430296558103,0.07584284281292653,0.2541227663052882,0.6982573475336714,0.0061538612660459345,-0.008167906046424466,-0.008171693805544234,-0.07809284205677788,0.16696396539841635,73.43836660500487,355.29180403082825
87,reference_f_Bcstar_0p384,4.205671473501976,1.277092133047128,8.023748727224918,53.94238517364179,6.427852581475315,42.53074351135244,43.28936930304717,0.5000317599174399,43.196502209386814,0.010157430296558103,0.07584284281292653,0.2541227663052882,0.6982573475336714,0.0061538612660459345,-0.008167906046424466,-0.008171693805544234,-0.06594882121030313,0.14099982037556946,52.37386522113625,253.3826107349289
88,projector_diagnostic,4.176430708569873,1.2633275155158814,7.89602811703026,54.50658073146319,7.084141598607787,40.34955487608297,43.10923285900733,0.6899170936941333,43.38117327774343,0.010372669141098585,0.07683505031384964,0.26884421387571256,0.7358494021582281,0.006110168440075089,-0.008142685435528067,-0.008146497122722824,-0.0504832554205007,0.10515055491444114,30.689884724301724,140.91681727067993
89,standard_vector_invariant,4.176430708569873,1.2633275155158814,7.89602811703026,54.50658073146319,7.084141598607787,40.34955487608297,43.10923285900733,0.3983238197628321,43.38117327774343,0.010372669141098585,0.07683505031384964,0.26884421387571256,0.7358494021582281,0.006110168440075089,-0.008142685435528067,-0.008146497122722824,-0.08743956331978414,0.18212610355587341,92.06965417290517,422.75045181204007
90,reference_f_Bcstar_0p384,4.176430708569873,1.2633275155158814,7.89602811703026,54.50658073146319,7.084141598607787,40.34955487608297,43.10923285900733,0.3273361007930432,43.38117327774343,0.010372669141098585,0.07683505031384964,0.26884421387571256,0.7358494021582281,0.006110168440075089,-0.008142685435528067,-0.008146497122722824,-0.10640213766690858,0.2216228673560297,136.33308374887477,625.9920629605948
91,projector_diagnostic,4.197728075582546,1.2521442302717207,8.829096540205537,54.39396672751111,6.860159188051111,40.149350444582836,43.171615171856565,0.6816656382624473,43.58006223501052,0.017955024421347394,0.1344757578851837,0.26091791890708677,0.7175843914770456,0.009998131851772224,-0.01345155623252182,-0.013457709064037343,-0.04983777725132167,0.1011756737761793,29.910101111377813,130.46436304693876
92,standard_vector_invariant,4.197728075582546,1.2521442302717207,8.829096540205537,54.39396672751111,6.860159188051111,40.149350444582836,43.171615171856565,0.3935598397481419,43.58006223501052,0.017955024421347394,0.1344757578851837,0.26091791890708677,0.7175843914770456,0.009998131851772224,-0.01345155623252182,-0.013457709064037343,-0.08632156233558956,0.17524140747035669,89.73030333413351,391.39308914081647
93,reference_f_Bcstar_0p384,4.197728075582546,1.2521442302717207,8.829096540205537,54.39396672751111,6.860159188051111,40.149350444582836,43.171615171856565,0.39040539434465976,43.58006223501052,0.017955024421347394,0.1344757578851837,0.26091791890708677,0.7175843914770456,0.009998131851772224,-0.01345155623252182,-0.013457709064037343,-0.08701903388561251,0.17665734449454282,91.18618921801743,397.7434930997549
94,projector_diagnostic,4.187278695681155,1.2614994834099509,7.994115396098098,54.9732328770633,5.603914528792613,41.084965221169206,43.2446670768806,0.7682036217319227,43.44974532564805,0.011045972775132008,0.08200134367502471,0.2678027195219513,0.7337377719331591,0.006414761506066223,-0.008564807496768485,-0.008568784686614482,-0.04439392811001799,0.09315795137249959,23.73273012095864,110.60621904539218
95,standard_vector_invariant,4.187278695681155,1.2614994834099509,7.994115396098098,54.9732328770633,5.603914528792613,41.084965221169206,43.2446670768806,0.44352256779937105,43.44974532564805,0.011045972775132008,0.08200134367502471,0.2678027195219513,0.7337377719331591,0.006414761506066223,-0.008564807496768485,-0.008568784686614482,-0.07689253903411132,0.16135430490620006,71.19819036287589,331.8186571361763
96,reference_f_Bcstar_0p384,4.187278695681155,1.2614994834099509,7.994115396098098,54.9732328770633,5.603914528792613,41.084965221169206,43.2446670768806,0.42565262313489544,43.44974532564805,0.011045972775132008,0.08200134367502471,0.2678027195219513,0.7337377719331591,0.006414761506066223,-0.008564807496768485,-0.008568784686614482,-0.08012067705786112,0.16812835572447715,77.30182960329107,360.2646241765728
97,projector_diagnostic,4.173033767563279,1.286823505213492,7.965391295985292,54.10982324879419,5.308862230497596,41.822534263664146,43.66365503320112,0.7978361166571306,43.183647666488014,0.010517485096593924,0.07626427351688281,0.2640114360008545,0.7149165046069067,0.006130855515368525,-0.008128273605511858,-0.00813212358073327,-0.03948424214167894,0.089462246100972,18.773626138759287,102.00448867021828
98,standard_vector_invariant,4.173033767563279,1.286823505213492,7.965391295985292,54.10982324879419,5.308862230497596,41.822534263664146,43.66365503320112,0.4606308967212,43.183647666488014,0.010517485096593924,0.07626427351688281,0.2640114360008545,0.7149165046069067,0.006130855515368525,-0.008128273605511858,-0.00813212358073327,-0.06838871348774009,0.1549531556061142,56.32087841627783,306.01346601065484
99,reference_f_Bcstar_0p384,4.173033767563279,1.286823505213492,7.965391295985292,54.10982324879419,5.308862230497596,41.822534263664146,43.66365503320112,0.39519667962301547,43.183647666488014,0.010517485096593924,0.07626427351688281,0.2640114360008545,0.7149165046069067,0.006130855515368525,-0.008128273605511858,-0.00813212358073327,-0.07971209284834369,0.18060933883531344,76.5154215429725,415.73835508332587
100,projector_diagnostic,4.199759411155138,1.2525188833958374,7.345252393827042,54.59674732944039,6.792209340682639,42.230478411239936,43.17875457449745,0.7318189090964817,43.31669715074211,0.006565893686483831,0.05025792979596583,0.2654378653599051,0.7389153363554949,0.004225187883967663,-0.005610346296640224,-0.005612941813951616,-0.04910019706573369,0.10237057648419921,29.03133599789248,133.5641749341888
101,standard_vector_invariant,4.199759411155138,1.2525188833958374,7.345252393827042,54.59674732944039,6.792209340682639,42.230478411239936,43.17875457449745,0.422515844164912,43.31669715074211,0.006565893686483831,0.05025792979596583,0.2654378653599051,0.7389153363554949,0.004225187883967663,-0.005610346296640224,-0.005612941813951616,-0.08504403597949502,0.17731103967074877,87.09400799367738,400.6925248025663
102,reference_f_Bcstar_0p384,4.199759411155138,1.2525188833958374,7.345252393827042,54.59674732944039,6.792209340682639,42.230478411239936,43.17875457449745,0.3496797607365578,43.31669715074211,0.006565893686483831,0.05025792979596583,0.2654378653599051,0.7389153363554949,0.004225187883967663,-0.005610346296640224,-0.005612941813951616,-0.10275817101161407,0.21424380824455397,127.15495342507539,585.0005126959467
