sector,state,scenario,M2,s0,theta_deg,GA_basis,GB_basis,f1_GeV,f2_GeV,rho_AB,f1_target_clipped,g_2460,g_2536,Gamma_2460_keV,Gamma_2536_keV,chi_effective,g1_abs,g2_abs,scan,fixed_s0,fixed_M2,quoted_combo,g_low,g_high,g_quoted,Gamma_low_keV,Gamma_high_keV,Gamma_quoted_keV,g_quoted_abs
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.75,8.556666666666667,35.3,-0.35457324879002855,-0.28184717186450864,0.345,0.3807805629715229,-0.4081864418895571,0,-0.44162448966425744,0.02659099617845657,40.99595868810198,0.21941654835531899,4.980468750000001,0.44162448966425744,0.02659099617845657,s0,,3.75,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.75,8.585333333333333,35.3,-0.3566949609447258,-0.2829384730334402,0.345,0.3807805629715229,-0.4081864418895571,0,-0.44361664480346524,0.02633283868242888,41.36665604701559,0.215176837790634,4.980468750000001,0.44361664480346524,0.02633283868242888,s0,,3.75,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.75,8.613999999999999,35.3,-0.3588070078357679,-0.2840228464465527,0.345,0.3807805629715229,-0.4081864418895571,0,-0.44559758689964407,0.026074485678666385,41.73692128076028,0.21097532522793633,4.980468750000001,0.44559758689964407,0.026074485678666385,s0,,3.75,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.75,8.642666666666667,35.3,-0.36090939194333105,-0.2851003189325054,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4475673462054724,0.025815954778819962,42.106732067228826,0.20681238688557438,4.980468750000001,0.4475673462054724,0.025815954778819962,s0,,3.75,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.75,8.671333333333333,35.3,-0.36300211657426723,-0.2861709175254671,0.345,0.3807805629715229,-0.4081864418895571,0,-0.44952595350975033,0.025557263339945388,42.47606644384365,0.2026883837034053,4.980468750000001,0.44952595350975033,0.025557263339945388,s0,,3.75,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.75,8.7,35.3,-0.3650851858447233,-0.2872346694572073,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4514734401222075,0.025298428467341462,42.844902805447745,0.19860366157336423,4.980468750000001,0.4514734401222075,0.025298428467341462,s0,,3.75,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,7.84,35.3,-0.3273783050930009,-0.26413000698134814,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4120146292241963,0.02728544850717116,35.68289014196385,0.23102679727813416,4.980468750000001,0.4120146292241963,0.02728544850717116,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,7.868666666666667,35.3,-0.3300635885219219,-0.2655769980424067,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4146078669250527,0.02700485897775433,36.13348299262701,0.22629970668223778,4.980468750000001,0.4146078669250527,0.02700485897775433,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,7.897333333333333,35.3,-0.332741590940037,-0.2670172885828995,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4171910384407152,0.026723083436480777,36.58513748811463,0.22160180779370728,4.980468750000001,0.4171910384407152,0.026723083436480777,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,7.926,35.3,-0.3354122611344936,-0.2684508803432799,0.345,0.3807805629715229,-0.4081864418895571,0,-0.419764126372864,0.02644014780079668,37.037817763413436,0.21693414812305578,4.980468750000001,0.419764126372864,0.02644014780079668,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,7.954666666666666,35.3,-0.3380755493051631,-0.26987777563869797,0.345,0.3807805629715229,-0.4081864418895571,0,-0.42232711448360405,0.026156077709744024,37.49148821234938,0.2122977550007759,4.980468750000001,0.42232711448360405,0.026156077709744024,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,7.983333333333333,35.3,-0.34073140704185234,-0.27129797734680633,0.345,0.3807805629715229,-0.4081864418895571,0,-0.42487998767355156,0.025870898526401537,37.94611349063863,0.2076936356783867,4.980468750000001,0.42487998767355156,0.025870898526401537,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.012,35.3,-0.3433797873018608,-0.27271148889577657,0.345,0.3807805629715229,-0.4081864418895571,0,-0.42742273196028074,0.025584635340307076,38.40165851878994,0.20312277743356155,4.980468750000001,0.42742273196028074,0.025584635340307076,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.040666666666667,35.3,-0.34602064438787766,-0.27411831425252675,0.345,0.3807805629715229,-0.4081864418895571,0,-0.42995533445712886,0.025297312969863664,38.85808848486221,0.19858614767920527,4.980468750000001,0.42995533445712886,0.025297312969863664,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.069333333333333,35.3,-0.3486539339262125,-0.27551845791115454,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4324777833523523,0.02500895596472917,39.31536884708067,0.19408469407631956,4.980468750000001,0.4324777833523523,0.02500895596472917,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.097999999999999,35.3,-0.3512796128453578,-0.2769119248815718,0.345,0.3807805629715229,-0.4081864418895571,0,-0.43499006788862754,0.0247195886081869,39.77346533631436,0.18961934465045527,4.980468750000001,0.43499006788862754,0.0247195886081869,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.126666666666667,35.3,-0.35389763935487467,-0.27829872067833855,0.345,0.3807805629715229,-0.4081864418895571,0,-0.43749217834289195,0.024429234919500258,40.23234395841864,0.18519100791164864,4.980468750000001,0.43749217834289195,0.024429234919500258,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.155333333333333,35.3,-0.3565079729245948,-0.2796788513096906,0.345,0.3807805629715229,-0.4081864418895571,0,-0.43998410600651505,0.02413791865625045,40.69197099644485,0.18080057297767446,4.980468750000001,0.43998410600651505,0.02413791865625045,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.184,35.3,-0.35911057426414117,-0.28105232326675983,0.345,0.3807805629715229,-0.4081864418895571,0,-0.442465843165801,0.02384566331665596,41.1523130127215,0.17644890970045132,4.980468750000001,0.442465843165801,0.02384566331665596,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.212666666666665,35.3,-0.3617054053027542,-0.28241914351298153,0.345,0.3807805629715229,-0.4081864418895571,0,-0.44493738308280995,0.02355249214187533,41.613336850808736,0.17213686879548062,4.980468750000001,0.44493738308280995,0.02355249214187533,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.241333333333333,35.3,-0.3642924291694245,-0.28377931947368884,0.345,0.3807805629715229,-0.4081864418895571,0,-0.44739871997650016,0.023258428118293664,42.07500963733029,0.16786528197418543,4.980468750000001,0.44739871997650016,0.023258428118293664,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.27,35.3,-0.36687161017332265,-0.2851328590258857,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4498498490041762,0.022963493979790764,42.537298783684165,0.1636349620789842,4.980468750000001,0.4498498490041762,0.022963493979790764,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.298666666666666,35.3,-0.36944291378452493,-0.28647977048820006,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4522907662432467,0.022667712209993113,43.00017198763655,0.15944670322099982,4.980468750000001,0.4522907662432467,0.022667712209993113,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.327333333333334,35.3,-0.372006306615031,-0.28782006261101273,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4547214686732831,0.022371105044508018,43.463597234801036,0.15530128092025122,4.980468750000001,0.4547214686732831,0.022371105044508018,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.356,35.3,-0.3745617564000618,-0.2891537445667571,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4571419541583717,0.022073694473142433,43.92754280000555,0.15119945224823853,4.980468750000001,0.4571419541583717,0.022073694473142433,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.384666666666666,35.3,-0.3771092319796447,-0.2904808259403896,0.345,0.3807805629715229,-0.4081864418895571,0,-0.45955222142975954,0.02177550224210321,44.39197724855055,0.1471419559727539,4.980468750000001,0.45955222142975954,0.02177550224210321,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.413333333333332,35.3,-0.37964870328047146,-0.29180131672002446,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4619522700687831,0.021476549856180565,44.856869437360295,0.14312951270482552,4.980468750000001,0.4619522700687831,0.021476549856180565,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.442,35.3,-0.38218014129802885,-0.2931152272877349,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4643421004900821,0.02117685858091683,45.32218851603083,0.1391628250477065,4.980468750000001,0.4643421004900821,0.02117685858091683,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.470666666666666,35.3,-0.38470351807899833,-0.2944225684105118,0.345,0.3807805629715229,-0.4081864418895571,0,-0.466721713925086,0.020876449444756254,45.78790392777597,0.13524257774773887,4.980468750000001,0.466721713925086,0.020876449444756254,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.499333333333333,35.3,-0.38721880670391945,-0.29572335123138094,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4690911124057735,0.020575343241178237,46.25398541027487,0.13136943784701652,4.980468750000001,0.4690911124057735,0.020575343241178237,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.527999999999999,35.3,-0.389725981270114,-0.2970175872606787,0.345,0.3807805629715229,-0.4081864418895571,0,-0.47145029874870376,0.020273560530816123,46.72040299642394,0.12754405483776785,4.980468750000001,0.47145029874870376,0.020273560530816123,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.556666666666667,35.3,-0.3922250168748618,-0.29830528836747366,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4737992765393012,0.019971121643557122,47.18712701499346,0.1237670608182959,4.980468750000001,0.4737992765393012,0.019971121643557122,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.585333333333333,35.3,-0.3947158895988335,-0.2995864667711439,0.345,0.3807805629715229,-0.4081864418895571,0,-0.47613805011640803,0.019668046680626917,47.654128091194195,0.12003907065042294,4.980468750000001,0.47613805011640803,0.019668046680626917,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.613999999999999,35.3,-0.3971985764897698,-0.3008611350330994,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4784666245570876,0.019364355516657987,48.12137714715468,0.11636068211832715,4.980468750000001,0.4784666245570876,0.019364355516657987,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.642666666666667,35.3,-0.3996730555464014,-0.3021293060486477,0.345,0.3807805629715229,-0.4081864418895571,0,-0.48078500566167576,0.01906006780174117,48.58884540231111,0.1127324760886714,4.980468750000001,0.48078500566167576,0.01906006780174117,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.671333333333333,35.3,-0.40213930570261314,-0.3033909930390032,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4830931999390805,0.01875520296346141,49.05650437371336,0.10915501667194248,4.980468750000001,0.4830931999390805,0.01875520296346141,s0,,4.5,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,8.7,35.3,-0.40459730681184375,-0.3046462095434371,0.345,0.3807805629715229,-0.4081864418895571,0,-0.48539121459232415,0.018449780208917126,49.52432587624902,0.10562885138490366,4.980468750000001,0.48539121459232415,0.018449780208917126,s0,,4.5,,,,,,,,
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.0,36.6,35.3,0.31082558301245433,0.3861439013782163,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.39136145290036245,-0.041714413712221045,0.39136145290036245,18.920322012897365,0.2149535967172292,18.920322012897365,0.39136145290036245
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.133333333333333,36.6,35.3,0.3078221467076574,0.38290560835046566,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3879235876131807,-0.04186676745395881,0.3879235876131807,18.589375642386134,0.21652661603945814,18.589375642386134,0.3879235876131807
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.266666666666667,36.6,35.3,0.3049437140964936,0.379797864523468,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3846258575204829,-0.04200801463890563,0.3846258575204829,18.274663267288236,0.21799008539952286,18.274663267288236,0.3846258575204829
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.4,36.6,35.3,0.30218299183574443,0.37681324300809665,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.38146021894338555,-0.042139017379246205,0.38146021894338555,17.975084294630864,0.21935181729863032,17.975084294630864,0.38146021894338555
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.533333333333333,36.6,35.3,0.2995332256155589,0.37394485445144293,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.37841921476430046,-0.04226056126195898,0.37841921476430046,17.689631607484515,0.2206190191900508,17.689631607484515,0.37841921476430046
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.666666666666666,36.6,35.3,0.29698815240037113,0.3711863002502765,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.37549592304256113,-0.04237336307544599,0.37549592304256113,17.41738213397246,0.22179834278842064,17.41738213397246,0.37549592304256113
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.8,36.6,35.3,0.2945419575690629,0.36853163049068766,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3726839108500678,-0.0424780776609531,0.3726839108500678,17.1574885094494,0.22289592946634132,17.1574885094494,0.3726839108500678
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.933333333333334,36.6,35.3,0.29218923638630145,0.36597530607323997,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3699771927267999,-0.04257530399852493,0.3699771927267999,16.90917168957581,0.22391745197470553,16.90917168957581,0.3699771927267999
Bs,B_{s1}^{low}(5750),lattice_fperp_s,11.066666666666666,36.6,35.3,0.2899249593101435,0.3635121645517787,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.36737019323277015,-0.04266559062218315,0.36737019323277015,16.671714392461354,0.2248681527320694,16.671714392461354,0.36737019323277015
Bs,B_{s1}^{low}(5750),lattice_fperp_s,11.2,36.6,35.3,0.28774444070381516,0.36113738927321803,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3648577131389322,-0.042749440446193096,0.3648577131389322,16.444455265291346,0.22575287892873439,16.444455265291346,0.3648577131389322
Bs,B_{s1}^{low}(5750),lattice_fperp_s,11.333333333333334,36.6,35.3,0.28564331057367404,0.35884648145667974,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.36243489885640273,-0.04282731507334248,0.36243489885640273,16.22678368543194,0.22657611468576072,16.22678368543194,0.36243489885640273
Bs,B_{s1}^{low}(5750),lattice_fperp_s,11.466666666666667,36.6,35.3,0.2836174890020151,0.35663523489446863,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.36009721475244194,-0.042899638646807646,0.36009721475244194,16.018135118372232,0.22734201049993674,16.018135118372232,0.36009721475244194
Bs,B_{s1}^{low}(5750),lattice_fperp_s,11.6,36.6,35.3,0.2816631629837346,0.35449971299556854,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3578404180441267,-0.04296680129915993,0.3578404180441267,15.817986965370848,0.2280544101939858,15.817986965370848,0.3578404180441267
Bs,B_{s1}^{low}(5750),lattice_fperp_s,11.733333333333334,36.6,35.3,0.27977676541081126,0.35243622792549556,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.35566053599748965,-0.043029162245187276,0.35566053599748965,15.6258548426303,0.22871687557831227,15.6258548426303,0.35566053599748965
Bs,B_{s1}^{low}(5750),lattice_fperp_s,11.866666666666667,36.6,35.3,0.2779549559789225,0.3504413216251798,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.35355384519193483,-0.043087052559279256,0.35355384519193483,15.441289241474319,0.22933270901686442,15.441289241474319,0.35355384519193483
Bs,B_{s1}^{low}(5750),lattice_fperp_s,12.0,36.6,35.3,0.27619460381690264,0.3485117485166585,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.35151685263761084,-0.04314077767301635,0.35151685263761084,15.26387252555377,0.22990497407588442,15.26387252555377,0.35151685263761084
Bs,B_{s1}^{low}(5750),lattice_fperp_s,12.133333333333333,36.6,35.3,0.2744927716627621,0.34664445972529445,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.34954627855775783,-0.04319061962419472,0.34954627855775783,15.093216226730432,0.2304365144207812,15.093216226730432,0.34954627855775783
Bs,B_{s1}^{low}(5750),lattice_fperp_s,12.266666666666666,36.6,35.3,0.2728467014300753,0.3448365886674038,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.34763904066930224,-0.043236839084690025,0.34763904066930224,14.92895860612414,0.23092997111318267,14.92895860612414,0.34763904066930224
Bs,B_{s1}^{low}(5750),lattice_fperp_s,12.4,36.6,35.3,0.27125380102612023,0.3430854378689852,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3457922398135963,-0.04327967719126306,0.3457922398135963,14.770762450978717,0.23138779844789428,14.770762450978717,0.3457922398135963
Bs,B_{s1}^{low}(5750),lattice_fperp_s,12.533333333333333,36.6,35.3,0.2697116322985567,0.341388466895983,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3440031468055285,-0.04331935720051947,0.3440031468055285,14.618313081603736,0.23181227845761768,14.618313081603736,0.3440031468055285
Bs,B_{s1}^{low}(5750),lattice_fperp_s,12.666666666666666,36.6,35.3,0.268217900000942,0.33974328128947745,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3422691903835784,-0.04335608598674341,0.3422691903835784,14.47131654576692,0.23220553420245843,14.47131654576692,0.3422691903835784
Bs,B_{s1}^{low}(5750),lattice_fperp_s,12.8,36.6,35.3,0.2667704416792846,0.3381476224106211,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3405879461560276,-0.04339005539913127,0.3405879461560276,14.329497980617138,0.2325695419509566,14.329497980617138,0.3405879461560276
Bs,B_{s1}^{low}(5750),lattice_fperp_s,12.933333333333334,36.6,35.3,0.26536721839229876,0.33659935811020003,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3389571264496669,-0.0434214434930505,0.3389571264496669,14.192600124567653,0.23290614235003704,14.192600124567653,0.3389571264496669
Bs,B_{s1}^{low}(5750),lattice_fperp_s,13.066666666666666,36.6,35.3,0.26400630618726334,0.33509647414660304,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3373745709771763,-0.0434504156482824,0.3373745709771763,14.060381963616388,0.23321705067263712,14.060381963616388,0.3373745709771763
Bs,B_{s1}^{low}(5750),lattice_fperp_s,13.2,36.6,35.3,0.2626858882615566,0.3336370662838506,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.33583823824804965,-0.04347712558573889,0.33583823824804965,13.93261749836501,0.23350386622375047,13.93261749836501,0.33583823824804965
Bs,B_{s1}^{low}(5750),lattice_fperp_s,13.333333333333334,36.6,35.3,0.2614042477471554,0.3322193330083116,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.33434619765563633,-0.043501716292869884,0.33434619765563633,13.809094619558923,0.2337680809784551,13.809094619558923,0.33434619765563633
Bs,B_{s1}^{low}(5750),lattice_fperp_s,13.466666666666667,36.6,35.3,0.2601597610617975,0.33084156880893234,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.33289662217971067,-0.04352432086684555,0.33289662217971067,13.689614081336574,0.2340110875188028,13.689614081336574,0.33289662217971067
Bs,B_{s1}^{low}(5750),lattice_fperp_s,13.6,36.6,35.3,0.2589508917761796,0.3295021579712971,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3314877816500393,-0.04354506328360979,0.3314877816500393,13.573988562573554,0.2342341863304372,13.573988562573554,0.3314877816500393
Bs,B_{s1}^{low}(5750),lattice_fperp_s,13.733333333333334,36.6,35.3,0.25777618495162613,0.3281995688407462,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3301180365218277,-0.0435640591000219,0.3301180365218277,13.4620418077603,0.23443859251425142,13.4620418077603,0.3301180365218277
Bs,B_{s1}^{low}(5750),lattice_fperp_s,13.866666666666667,36.6,35.3,0.25663426190714905,0.3269323485141368,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3287858321187282,-0.04358141609553987,0.3287858321187282,13.35360783977715,0.23462544196347015,13.35360783977715,0.3287858321187282
Bs,B_{s1}^{low}(5750),lattice_fperp_s,14.0,36.6,35.3,0.25552381537883323,0.32569911792373085,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,36.6,,low,0.3274896933033871,-0.0435972348592103,0.3274896933033871,13.248530237747117,0.23479579705192472,13.248530237747117,0.3274896933033871
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.0,38.46,35.3,0.3236721871344137,0.39970309357782496,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,38.46,,low,0.40586262252053595,-0.040733764222393276,0.40586262252053595,20.348412960686552,0.20496585512838578,20.348412960686552,0.40586262252053595
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.133333333333333,38.46,35.3,0.3207804417112664,0.3965824242235306,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,38.46,,low,0.4025506500994915,-0.04087729612188241,0.4025506500994915,20.017668503150883,0.2064128596263668,20.017668503150883,0.4025506500994915
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.266666666666667,38.46,35.3,0.31801173867159566,0.3935902363928567,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,38.46,,low,0.399376600648945,-0.04100987391418281,0.399376600648945,19.70324059338519,0.20775395317569964,19.70324059338519,0.399376600648945
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.4,38.46,35.3,0.31535883208263604,0.3907191532572628,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,38.46,,low,0.39633248402082183,-0.04113235611528793,0.39633248402082183,19.404022375411383,0.20899678366743152,19.404022375411383,0.39633248402082183
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.533333333333333,38.46,35.3,0.3128150137279834,0.3879623341297353,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,38.46,,low,0.39341089513848326,-0.04124552481130023,0.39341089513848326,19.119000938529812,0.21014840408504779,19.119000938529812,0.39341089513848326
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.666666666666666,38.46,35.3,0.3103740653801263,0.38531342771202903,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,38.46,,low,0.3906049626483273,-0.04135009338311337,0.3906049626483273,18.84724784721791,0.21121532103026627,18.84724784721791,0.3906049626483273
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.8,38.46,35.3,0.30803021597261815,0.38276653006847383,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,38.46,,low,0.3879083027918305,-0.041446713355816546,0.3879083027918305,18.587910767874337,0.21220353940818718,18.587910767874337,0.3879083027918305
Bs,B_{s1}^{low}(5750),lattice_fperp_s,10.933333333333334,38.46,35.3,0.30577810310362424,0.38031614678547043,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,38.46,,low,0.38531497789766006,-0.04153598048258209,0.38531497789766006,18.340206049747586,0.2131186035005994,18.340206049747586,0.38531497789766006
Bs,B_{s1}^{low}(5750),lattice_fperp_s,11.066666666666666,38.46,35.3,0.30361273837576236,0.3779571588446433,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,38.46,,low,0.3828194589702397,-0.04161844015774304,0.3828194589702397,18.103412137880163,0.21396563466606763,18.103412137880163,0.3828194589702397
Bs,B_{s1}^{low}(5750),lattice_fperp_s,11.2,38.46,35.3,0.3015294761400095,0.3756847917968289,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,38.46,,low,0.3804165919171251,-0.041694592240937,0.3804165919171251,17.876863713179898,0.21474936590651575,17.876863713179898,0.3804165919171251
Bs,B_{s1}^{low}(5750),lattice_fperp_s,11.333333333333334,38.46,35.3,0.29952398526555385,0.3734945878751424,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,38.46,,low,0.37810156701441133,-0.04176489536325359,0.37810156701441133,17.659946469345613,0.2154741735353018,17.659946469345613,0.37810156701441133
Bs,B_{s1}^{low}(5750),lattice_fperp_s,11.466666666666667,38.46,35.3,0.2975922236041604,0.3713823807295094,0.448804208775972,0.19667693065789485,0.6561573080128956,,,,,,4.980468750000001,,,M2,38.46,,low,0.37586989125850917,-0.041829770776968915,0.37586989125850917,17.452092448767807,0.21614410617314136,17.452092448767807,0.37586989125850917
